time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.magnetic_field.x,.magnetic_field.y,.magnetic_field.z,.magnetic_field_covariance
2025/07/05/17:48:39.075236,9786,1751712519,80910008,base_link,154000.0,-452000.0,178000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.175220,9787,1751712519,181283008,base_link,146000.0,-451000.0,180000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.253410,9788,1751712519,261316008,base_link,106000.0,-423000.0,208000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.374998,9789,1751712519,381037008,base_link,105000.0,-415000.0,204000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.533665,9790,1751712519,541316008,base_link,33000.0,-377999.99999999994,266000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.654552,9791,1751712519,660620008,base_link,85000.0,-390999.99999999994,240000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.733985,9792,1751712519,741343008,base_link,123000.0,-394999.99999999994,272000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.836328,9793,1751712519,844162008,base_link,128000.0,-397000.0,233000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:39.953205,9794,1751712519,960690008,base_link,123000.0,-409999.99999999994,292000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.036449,9795,1751712520,43965008,base_link,157000.0,-420000.0,189000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.134583,9796,1751712520,141370008,base_link,165000.0,-441000.0,150000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.255013,9797,1751712520,260662008,base_link,114000.0,-440000.0,169000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.332829,9798,1751712520,340567008,base_link,154000.0,-429000.0,202000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.494848,9799,1751712520,502591008,base_link,88000.0,-396000.0,235000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.594321,9800,1751712520,601962008,base_link,103000.0,-391999.99999999994,258000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.674219,9801,1751712520,680895008,base_link,103000.0,-391999.99999999994,258000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.775570,9802,1751712520,780907008,base_link,92000.0,-388999.99999999994,270000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.874975,9803,1751712520,880920008,base_link,114000.0,-397000.0,211000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:40.994905,9804,1751712521,2430008,base_link,141000.0,-412000.0,220000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.053527,9805,1751712521,61352008,base_link,141000.0,-412000.0,220000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.175183,9806,1751712521,180891008,base_link,171000.0,-416000.0,229000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.274849,9807,1751712521,280991008,base_link,157000.0,-404000.0,230000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.353405,9808,1751712521,361343008,base_link,201000.0,-395999.99999999994,243000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.574259,9809,1751712521,581038008,base_link,235000.0,-384999.99999999994,238000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.675347,9810,1751712521,681904008,base_link,213000.0,-396000.0,223000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.775151,9811,1751712521,780720008,base_link,173000.0,-414000.0,233000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.874968,9812,1751712521,881144008,base_link,159000.0,-421999.99999999994,239000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:41.994986,9813,1751712522,2443008,base_link,136000.0,-395999.99999999994,287000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.053913,9814,1751712522,61226008,base_link,136000.0,-395999.99999999994,287000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.154016,9815,1751712522,160740008,base_link,97000.0,-390999.99999999994,314000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.253409,9816,1751712522,260692008,base_link,84000.0,-384999.99999999994,318000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.354076,9817,1751712522,360670008,base_link,85000.0,-378999.99999999994,326000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.494883,9818,1751712522,501917008,base_link,73000.0,-390999.99999999994,322000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.595211,9819,1751712522,602695008,base_link,83000.0,-392999.99999999994,315000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.694126,9820,1751712522,701663008,base_link,93000.0,-395999.99999999994,309000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.795089,9821,1751712522,802576008,base_link,124000.0,-382999.99999999994,310000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:42.893820,9822,1751712522,901933008,base_link,133000.0,-379999.99999999994,312000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.014013,9823,1751712523,21584008,base_link,136000.0,-383999.99999999994,305000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.093931,9824,1751712523,101709008,base_link,131000.0,-393999.99999999994,295000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.194618,9825,1751712523,202477008,base_link,125000.0,-399999.99999999994,286000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.254589,9826,1751712523,261394008,base_link,125000.0,-399999.99999999994,286000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.394788,9827,1751712523,402715008,base_link,106000.0,-399999.99999999994,298000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.594723,9828,1751712523,602511008,base_link,86000.0,-398999.99999999994,306000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.693798,9829,1751712523,701949008,base_link,76000.0,-403999.99999999994,303000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.794754,9830,1751712523,802167008,base_link,66000.0,-407999.99999999994,297000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:43.916051,9831,1751712523,921988008,base_link,58000.0,-411999.99999999994,294000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.014477,9832,1751712524,22548008,base_link,48000.0,-413999.99999999994,292000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.095667,9833,1751712524,102410008,base_link,37000.0,-413999.99999999994,293000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.195476,9834,1751712524,202737008,base_link,29000.0,-413999.99999999994,295000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.293760,9835,1751712524,301900008,base_link,19000.0,-412999.99999999994,297000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.414616,9836,1751712524,422715008,base_link,11000.0,-413999.99999999994,296000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.594444,9837,1751712524,602501008,base_link,-2000.0,-414999.99999999994,292000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.674380,9838,1751712524,681630008,base_link,-2000.0,-414999.99999999994,292000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.774716,9839,1751712524,780716008,base_link,-10000.0,-417999.99999999994,289000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.875550,9840,1751712524,881373008,base_link,-17000.0,-418999.99999999994,286000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:44.994790,9841,1751712525,2491008,base_link,-30000.0,-417999.99999999994,286000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.074288,9842,1751712525,80715008,base_link,-30000.0,-417999.99999999994,286000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.174835,9843,1751712525,181006008,base_link,-35000.0,-417999.99999999994,287000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.252696,9844,1751712525,260514008,base_link,-41000.0,-415999.99999999994,287000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.352602,9845,1751712525,360503008,base_link,-48000.0,-415999.99999999994,287000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.532950,9846,1751712525,540637008,base_link,-57000.0,-414999.99999999994,285000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.617360,9847,1751712525,624953008,base_link,-63000.0,-414999.99999999994,284000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.696108,9848,1751712525,702334008,base_link,-67000.0,-412999.99999999994,284000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.795534,9849,1751712525,802993008,base_link,-73000.0,-411999.99999999994,282000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.894667,9850,1751712525,902596008,base_link,-79000.0,-412999.99999999994,283000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:45.994772,9851,1751712526,2670008,base_link,-84000.0,-412999.99999999994,281000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.093898,9852,1751712526,101399008,base_link,-88000.0,-410999.99999999994,281000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.194131,9853,1751712526,202181008,base_link,-93000.0,-410999.99999999994,279000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.254612,9854,1751712526,261339008,base_link,-93000.0,-410999.99999999994,279000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.393832,9855,1751712526,401732008,base_link,-101000.0,-408999.99999999994,278000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.574788,9856,1751712526,580761008,base_link,-106000.0,-407999.99999999994,278000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.675678,9857,1751712526,681763008,base_link,-110000.0,-407999.99999999994,277000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.774743,9858,1751712526,781387008,base_link,-105000.0,-407999.99999999994,273000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.874496,9859,1751712526,880964008,base_link,-107000.0,-411999.99999999994,269000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:46.993841,9860,1751712527,1760008,base_link,-98000.0,-410999.99999999994,255000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.094403,9861,1751712527,102098008,base_link,-115000.0,-408999.99999999994,269000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.174265,9862,1751712527,180924008,base_link,-115000.0,-408999.99999999994,269000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.274960,9863,1751712527,280945008,base_link,-123000.0,-407999.99999999994,270000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.417377,9864,1751712527,424236008,base_link,-138000.0,-402999.99999999994,276000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.593486,9865,1751712527,601744008,base_link,-116000.0,-398999.99999999994,250000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.672991,9866,1751712527,680907008,base_link,-116000.0,-398999.99999999994,250000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.775121,9867,1751712527,780937008,base_link,-132000.0,-397999.99999999994,254000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.875350,9868,1751712527,881090008,base_link,-139000.0,-396999.99999999994,259000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:47.993978,9869,1751712528,1930008,base_link,-140000.0,-394999.99999999994,243000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.094507,9870,1751712528,102139008,base_link,-132000.0,-392999.99999999994,238000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.174311,9871,1751712528,181120008,base_link,-132000.0,-392999.99999999994,238000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.274745,9872,1751712528,281111008,base_link,-149000.0,-388999.99999999994,247000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.353248,9873,1751712528,361320008,base_link,-158000.0,-385999.99999999994,256000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.532522,9874,1751712528,541045008,base_link,-171000.0,-382999.99999999994,252000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.653505,9875,1751712528,660660008,base_link,-177000.0,-379999.99999999994,249000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.753353,9876,1751712528,761032008,base_link,-160000.0,-378000.0,236000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.835997,9877,1751712528,844014008,base_link,-177000.0,-375000.0,237000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:48.953169,9878,1751712528,960718008,base_link,-193000.0,-371999.99999999994,248000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.036452,9879,1751712529,44014008,base_link,-194000.0,-366999.99999999994,245000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.132088,9880,1751712529,140568008,base_link,-208000.0,-363999.99999999994,247000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.216660,9881,1751712529,224678008,base_link,-207000.0,-358999.99999999994,242000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.314837,9882,1751712529,321409008,base_link,-210000.0,-357999.99999999994,239000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.395400,9883,1751712529,402949008,base_link,-207000.0,-354000.0,231000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.553147,9884,1751712529,561333008,base_link,-222000.0,-349999.99999999994,239000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.674682,9885,1751712529,681003008,base_link,-221000.0,-346000.0,231000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.774737,9886,1751712529,781302008,base_link,-233000.0,-341999.99999999994,240000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.874629,9887,1751712529,880971008,base_link,-220000.0,-341000.0,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:49.994199,9888,1751712530,2184008,base_link,-245000.0,-331000.0,235000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.054732,9889,1751712530,61016008,base_link,-245000.0,-331000.0,235000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.153459,9890,1751712530,161152008,base_link,-241000.0,-315999.99999999994,240000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.235480,9891,1751712530,243925008,base_link,-245000.0,-311999.99999999994,241000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.353030,9892,1751712530,360695008,base_link,-255000.0,-309000.0,232000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.532369,9893,1751712530,540600008,base_link,-279000.0,-301000.0,237000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.635267,9894,1751712530,643606008,base_link,-283000.0,-296000.0,233000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.695168,9895,1751712530,702413008,base_link,-292000.0,-290999.99999999994,238000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.813909,9896,1751712530,822138008,base_link,-289000.0,-285000.0,232000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.893244,9897,1751712530,901651008,base_link,-302000.0,-282000.0,236000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:50.994169,9898,1751712531,2434008,base_link,-296000.0,-277000.0,229000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.093809,9899,1751712531,101763008,base_link,-299000.0,-274000.0,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.173493,9900,1751712531,181755008,base_link,-299000.0,-274000.0,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.254939,9901,1751712531,261330008,base_link,-306000.0,-269000.0,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.375552,9902,1751712531,380766008,base_link,-305000.0,-265000.0,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.553098,9903,1751712531,560631008,base_link,-313000.0,-253999.99999999997,220000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.652604,9904,1751712531,660615008,base_link,-325000.0,-243999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.732139,9905,1751712531,740526008,base_link,-328000.0,-235999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.816595,9906,1751712531,824645008,base_link,-337000.0,-229999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:51.913371,9907,1751712531,921388008,base_link,-330000.0,-220999.99999999997,219000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.016738,9908,1751712532,24694008,base_link,-338000.0,-211999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.113604,9909,1751712532,122165008,base_link,-345000.0,-206999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.196178,9910,1751712532,202566008,base_link,-347000.0,-201999.99999999997,221000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.293518,9911,1751712532,301678008,base_link,-341000.0,-196999.99999999997,220000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.394212,9912,1751712532,402522008,base_link,-345000.0,-191999.99999999997,215000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.574558,9913,1751712532,580717008,base_link,-344000.0,-187999.99999999997,212000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.675184,9914,1751712532,681155008,base_link,-338000.0,-181999.99999999997,207000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.774759,9915,1751712532,781292008,base_link,-336000.0,-176999.99999999997,204000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.852845,9916,1751712532,861330008,base_link,-350000.0,-167999.99999999997,214000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:52.994047,9917,1751712533,2195008,base_link,-358000.0,-148999.99999999997,210000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.093484,9918,1751712533,101764008,base_link,-365000.0,-136999.99999999997,210000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.193429,9919,1751712533,201686008,base_link,-353000.0,-113999.99999999997,217000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.274675,9920,1751712533,280709008,base_link,-353000.0,-113999.99999999997,217000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
