time,.x,.y,.z
2025/07/05/17:46:09.721341,-36.30804839915689,-31.046699999913052,0.0
2025/07/05/17:46:09.823714,-36.228723700645475,-31.002299999985716,0.0
2025/07/05/17:46:09.900347,-36.17206319917814,-30.957899999959793,0.0
2025/07/05/17:46:10.001235,-36.09273849905634,-30.90239999990274,0.0
2025/07/05/17:46:10.079432,-36.03607799919939,-30.869099999907945,0.0
2025/07/05/17:46:10.180326,-35.96808540001521,-30.81359999994948,0.0
2025/07/05/17:46:10.260860,-35.911424900158266,-30.769199999923558,0.0
2025/07/05/17:46:10.360582,-35.8434322993637,-30.713699999965094,0.0
2025/07/05/17:46:10.559043,-35.70744709938495,-30.613799999980706,0.0
2025/07/05/17:46:10.660237,-35.62812239926315,-30.547199999991115,0.0
2025/07/05/17:46:10.760268,-35.56012980007897,-30.491699999934063,0.0
2025/07/05/17:46:10.839839,-35.50346930022202,-30.44729999990814,0.0
2025/07/05/17:46:10.960456,-35.4128124991626,-30.369599999986008,0.0
2025/07/05/17:46:11.039532,-35.34481989997842,-30.325199999960084,0.0
2025/07/05/17:46:11.139792,-35.27682729918385,-30.258599999970492,0.0
2025/07/05/17:46:11.239488,-35.20883469999967,-30.1919999999809,0.0
2025/07/05/17:46:11.340344,-35.12950999987787,-30.12539999999131,0.0
2025/07/05/17:46:11.480953,-35.02752109949121,-30.025499999908334,0.0
2025/07/05/17:46:11.601124,-34.94819639936941,-29.936699999955074,0.0
2025/07/05/17:46:11.680650,-34.89153589951246,-29.88119999999661,0.0
2025/07/05/17:46:11.759733,-34.834875399655516,-29.82569999993956,0.0
2025/07/05/17:46:11.842090,-34.77821489979857,-29.759099999949967,0.0
2025/07/05/17:46:11.940423,-34.71022230061439,-29.681399999929248,0.0
2025/07/05/17:46:12.043509,-34.653561799147056,-29.592599999975988,0.0
2025/07/05/17:46:12.139981,-34.59690129929011,-29.50379999992414,0.0
2025/07/05/17:46:12.239928,-34.540240799433164,-29.41499999997088,0.0
2025/07/05/17:46:12.338991,-34.48358029957622,-29.326199999919034,0.0
2025/07/05/17:46:12.501024,-34.39292350012718,-29.181899999908723,0.0
2025/07/05/17:46:12.620875,-34.324930899332614,-29.070899999991795,0.0
2025/07/05/17:46:12.700596,-34.27960250041329,-28.993199999971075,0.0
2025/07/05/17:46:12.779441,-34.23427409988358,-28.915499999950356,0.0
2025/07/05/17:46:12.860207,-34.188945699353866,-28.837799999929636,0.0
2025/07/05/17:46:12.959527,-34.14361730043454,-28.73789999994525,0.0
2025/07/05/17:46:13.062701,-34.086956800577596,-28.63799999996086,0.0
2025/07/05/17:46:13.159335,-34.041628400047884,-28.538099999976474,0.0
2025/07/05/17:46:13.240361,-33.99629999951817,-28.471499999986882,0.0
2025/07/05/17:46:13.319848,-33.96230369992608,-28.393799999966163,0.0
2025/07/05/17:46:13.460574,-33.894311099131514,-28.26059999998698,0.0
2025/07/05/17:46:13.601092,-33.83765059927457,-28.11629999997667,0.0
2025/07/05/17:46:13.679166,-33.80365429968248,-28.03859999995595,0.0
2025/07/05/17:46:13.779478,-33.758325899152766,-27.93869999997156,0.0
2025/07/05/17:46:13.860169,-33.7356617004983,-27.86099999995084,0.0
2025/07/05/17:46:13.980140,-33.690333299968586,-27.7388999999042,0.0
2025/07/05/17:46:14.059853,-33.66766909970373,-27.661199999982067,0.0
2025/07/05/17:46:14.159001,-33.63367280011164,-27.56129999999768,0.0
2025/07/05/17:46:14.259827,-33.59967650051955,-27.472499999945832,0.0
2025/07/05/17:46:14.358648,-33.56568019931707,-27.361499999930317,0.0
2025/07/05/17:46:14.560623,-33.509019699460126,-27.16169999996154,0.0
2025/07/05/17:46:14.659779,-33.48635549919527,-27.061799999977154,0.0
2025/07/05/17:46:14.759796,-33.4636913005408,-26.95079999996164,0.0
2025/07/05/17:46:14.860475,-33.441027100275946,-26.85089999997725,0.0
2025/07/05/17:46:14.980051,-33.41836290001109,-26.728799999930608,0.0
2025/07/05/17:46:15.059432,-33.395698699746234,-26.65109999990989,0.0
2025/07/05/17:46:15.158809,-33.384366600419,-26.54009999999296,0.0
2025/07/05/17:46:15.240288,-33.37303449948138,-26.451299999941114,0.0
2025/07/05/17:46:15.341798,-33.35037029921652,-26.3402999999256,0.0
2025/07/05/17:46:15.501597,-33.31637399962443,-26.16269999992049,0.0
2025/07/05/17:46:15.601110,-33.3050419002972,-26.051699999904976,0.0
2025/07/05/17:46:15.680292,-33.28237770003234,-25.962899999951716,0.0
2025/07/05/17:46:15.760356,-33.27104559909472,-25.874099999998457,0.0
2025/07/05/17:46:15.864128,-33.24838140044025,-25.76309999998294,0.0
2025/07/05/17:46:15.961340,-33.225717200175396,-25.652099999967426,0.0
2025/07/05/17:46:16.059612,-33.214385099237774,-25.54109999995191,0.0
2025/07/05/17:46:16.159786,-33.191720900583306,-25.430099999936395,0.0
2025/07/05/17:46:16.260527,-33.180388799645684,-25.330199999952008,0.0
2025/07/05/17:46:16.360740,-33.15772459938083,-25.219199999936492,0.0
2025/07/05/17:46:16.559678,-33.112396200461504,-24.99719999990546,0.0
2025/07/05/17:46:16.659461,-33.10106409952388,-24.886199999988534,0.0
2025/07/05/17:46:16.739505,-33.08973200019665,-24.797399999936687,0.0
2025/07/05/17:46:16.840716,-33.078399899259026,-24.68639999992117,0.0
2025/07/05/17:46:16.961126,-33.06706779993179,-24.553199999941988,0.0
2025/07/05/17:46:17.059841,-33.05573570060456,-24.442199999926473,0.0
2025/07/05/17:46:17.159411,-33.044403599666936,-24.331199999910957,0.0
2025/07/05/17:46:17.260131,-33.044403599666936,-24.23129999992657,0.0
2025/07/05/17:46:17.359541,-33.044403599666936,-24.120299999911055,0.0
2025/07/05/17:46:17.559771,-33.044403599666936,-23.89829999997861,0.0
2025/07/05/17:46:17.661007,-33.044403599666936,-23.787299999963096,0.0
2025/07/05/17:46:17.760085,-33.044403599666936,-23.68739999997871,0.0
2025/07/05/17:46:17.861386,-33.05573570060456,-23.576399999963193,0.0
2025/07/05/17:46:17.980966,-33.078399899259026,-23.45429999991655,0.0
2025/07/05/17:46:18.059957,-33.10106409952388,-23.36549999996329,0.0
2025/07/05/17:46:18.160772,-33.12372829978874,-23.265599999978903,0.0
2025/07/05/17:46:18.259923,-33.146392500053594,-23.14349999993226,0.0
2025/07/05/17:46:18.359726,-33.15772459938083,-23.032499999916745,0.0
2025/07/05/17:46:18.501726,-33.16905670031845,-22.865999999942765,0.0
2025/07/05/17:46:18.623019,-33.16905670031845,-22.721699999932454,0.0
2025/07/05/17:46:18.700839,-33.16905670031845,-22.621799999948067,0.0
2025/07/05/17:46:18.781119,-33.180388799645684,-22.532999999994807,0.0
2025/07/05/17:46:18.860487,-33.180388799645684,-22.433099999911832,0.0
2025/07/05/17:46:18.960999,-33.180388799645684,-22.310999999963776,0.0
2025/07/05/17:46:19.060311,-33.191720900583306,-22.19999999994826,0.0
2025/07/05/17:46:19.158731,-33.20305299991054,-22.077900000000206,0.0
2025/07/05/17:46:19.259716,-33.214385099237774,-21.96689999998469,0.0
2025/07/05/17:46:19.359882,-33.23704929950263,-21.855899999969175,0.0
2025/07/05/17:46:19.559973,-33.28237770003234,-21.611699999974476,0.0
2025/07/05/17:46:19.660200,-33.293709799359576,-21.50069999995896,0.0
2025/07/05/17:46:19.759610,-33.28237770003234,-21.378599999912318,0.0
2025/07/05/17:46:19.858649,-33.28237770003234,-21.26759999999539,0.0
2025/07/05/17:46:19.980658,-33.28237770003234,-21.13439999991762,0.0
2025/07/05/17:46:20.059797,-33.28237770003234,-21.04559999996436,0.0
2025/07/05/17:46:20.160033,-33.27104559909472,-20.934599999948844,0.0
2025/07/05/17:46:20.258747,-33.27104559909472,-20.82359999993333,0.0
2025/07/05/17:46:20.360054,-33.259713499767486,-20.712599999917813,0.0
2025/07/05/17:46:20.561180,-33.259713499767486,-20.50169999991791,0.0
2025/07/05/17:46:20.639318,-33.259713499767486,-20.41289999996465,0.0
2025/07/05/17:46:20.739017,-33.259713499767486,-20.301899999949136,0.0
2025/07/05/17:46:20.822740,-33.259713499767486,-20.213099999995876,0.0
2025/07/05/17:46:20.922463,-33.259713499767486,-20.1131999999129,0.0
2025/07/05/17:46:21.040311,-33.259713499767486,-19.979999999933717,0.0
2025/07/05/17:46:21.139930,-33.259713499767486,-19.868999999918202,0.0
2025/07/05/17:46:21.240042,-33.27104559909472,-19.757999999902687,0.0
2025/07/05/17:46:21.339182,-33.27104559909472,-19.64699999998576,0.0
2025/07/05/17:46:21.501123,-33.293709799359576,-19.469399999980652,0.0
2025/07/05/17:46:21.601305,-33.31637399962443,-19.369499999996265,0.0
2025/07/05/17:46:21.680255,-33.327706100562054,-19.280699999944417,0.0
2025/07/05/17:46:21.759841,-33.33903819988929,-19.191899999991158,0.0
2025/07/05/17:46:21.839933,-33.361702400154144,-19.114199999970438,0.0
2025/07/05/17:46:21.940774,-33.37303449948138,-19.01429999998605,0.0
2025/07/05/17:46:22.039145,-33.40703079907347,-18.903299999970535,0.0
2025/07/05/17:46:22.141267,-33.429694999338324,-18.803399999986148,0.0
2025/07/05/17:46:22.239537,-33.45235919960318,-18.703499999903173,0.0
2025/07/05/17:46:22.339529,-33.48635549919527,-18.603599999918785,0.0
2025/07/05/17:46:22.460818,-33.53168389972498,-18.48149999997073,0.0
2025/07/05/17:46:22.601974,-33.58834439958193,-18.348299999991546,0.0
2025/07/05/17:46:22.678917,-33.62234069917402,-18.270599999970827,0.0
2025/07/05/17:46:22.780306,-33.656337000376496,-18.17069999998644,0.0
2025/07/05/17:46:22.859584,-33.690333299968586,-18.081899999934592,0.0
2025/07/05/17:46:22.980312,-33.74699379982553,-17.970899999919077,0.0
2025/07/05/17:46:23.062058,-33.78099009941762,-17.882099999965817,0.0
2025/07/05/17:46:23.162890,-33.826318499947334,-17.79329999991397,0.0
2025/07/05/17:46:23.260370,-33.871646900477046,-17.693399999929582,0.0
2025/07/05/17:46:23.359061,-33.92830740033399,-17.593499999945195,0.0
2025/07/05/17:46:23.521196,-34.007632100455794,-17.438099999903756,0.0
2025/07/05/17:46:23.640085,-34.06429260031274,-17.3159999999557,0.0
2025/07/05/17:46:23.740572,-34.120953100169686,-17.216099999971313,0.0
2025/07/05/17:46:23.841456,-34.17761360002663,-17.127299999919465,0.0
2025/07/05/17:46:23.940260,-34.23427409988358,-17.038499999966206,0.0
2025/07/05/17:46:24.037916,-34.27960250041329,-16.938599999981818,0.0
2025/07/05/17:46:24.139881,-34.34759509959747,-16.8608999999611,0.0
2025/07/05/17:46:24.239447,-34.404255599454416,-16.77209999990925,0.0
2025/07/05/17:46:24.340100,-34.46091609931136,-16.68329999995599,0.0
2025/07/05/17:46:24.500965,-34.56290499969802,-16.55009999997681,0.0
2025/07/05/17:46:24.623144,-34.64222969981982,-16.45019999999242,0.0
2025/07/05/17:46:24.700164,-34.687558100349534,-16.39469999993537,0.0
2025/07/05/17:46:24.779497,-34.74421860020648,-16.328099999945778,0.0
2025/07/05/17:46:24.859109,-34.800879100063426,-16.261499999956186,0.0
2025/07/05/17:46:25.000820,-34.89153589951246,-16.15049999994067,0.0
2025/07/05/17:46:25.078054,-34.936864300042174,-16.094999999982207,0.0
2025/07/05/17:46:25.179389,-35.004856899226354,-16.017299999961487,0.0
2025/07/05/17:46:25.260129,-35.0615173990833,-15.950699999971896,0.0
2025/07/05/17:46:25.358917,-35.12950999987787,-15.872999999951176,0.0
2025/07/05/17:46:25.560091,-35.27682729918385,-15.717599999909737,0.0
2025/07/05/17:46:25.659977,-35.34481989997842,-15.650999999920145,0.0
2025/07/05/17:46:25.760444,-35.42414460010022,-15.573299999998014,0.0
2025/07/05/17:46:25.839961,-35.480805099957166,-15.506699999909834,0.0
2025/07/05/17:46:25.959222,-35.582794000343824,-15.417899999956575,0.0
2025/07/05/17:46:26.061671,-35.650786599528004,-15.351299999966983,0.0
2025/07/05/17:46:26.157787,-35.730111299649806,-15.284699999977391,0.0
2025/07/05/17:46:26.259673,-35.82076809909884,-15.206999999956672,0.0
2025/07/05/17:46:26.423382,-35.945421199750356,-15.107099999972284,0.0
2025/07/05/17:46:26.579116,-36.081406399729104,-15.007199999987897,0.0
2025/07/05/17:46:26.659370,-36.14939900052367,-14.951699999930845,0.0
2025/07/05/17:46:26.759403,-36.228723700645475,-14.896199999972382,0.0
2025/07/05/17:46:26.858653,-36.31938050009451,-14.84069999991533,0.0
2025/07/05/17:46:26.979901,-36.410037299543546,-14.774099999925738,0.0
2025/07/05/17:46:27.081406,-36.50069410060297,-14.729699999998402,0.0
2025/07/05/17:46:27.179459,-36.59135090005201,-14.67419999994135,0.0
2025/07/05/17:46:27.258927,-36.659343499236186,-14.629799999915427,0.0
2025/07/05/17:46:27.359304,-36.75000030029561,-14.585399999988091,0.0
2025/07/05/17:46:27.539929,-36.908649700539215,-14.496599999936244,0.0
2025/07/05/17:46:27.639619,-37.010638599315484,-14.45219999991032,0.0
2025/07/05/17:46:27.740148,-37.10129540037491,-14.418899999915524,0.0
2025/07/05/17:46:27.839362,-37.20328429915118,-14.385599999920728,0.0
2025/07/05/17:46:27.959394,-37.32793739980269,-14.352299999925933,0.0
2025/07/05/17:46:28.059351,-37.441258399516585,-14.330099999962265,0.0
2025/07/05/17:46:28.158990,-37.55457939923048,-14.307899999998597,0.0
2025/07/05/17:46:28.259667,-37.66790040055476,-14.274599999905213,0.0
2025/07/05/17:46:28.359225,-37.78122140026865,-14.230199999977877,0.0
2025/07/05/17:46:28.520630,-37.93987080051225,-14.163599999988286,0.0
2025/07/05/17:46:28.622926,-38.053191800226145,-14.119199999962362,0.0
2025/07/05/17:46:28.699934,-38.14384859967518,-14.085899999967566,0.0
2025/07/05/17:46:28.779270,-38.23450539912422,-14.06369999990531,0.0
2025/07/05/17:46:28.859459,-38.32516220018364,-14.030399999910514,0.0
2025/07/05/17:46:28.980137,-38.44981529922477,-13.985999999983179,0.0
2025/07/05/17:46:29.059106,-38.551804199611425,-13.952699999988383,0.0
2025/07/05/17:46:29.158793,-38.66512519932532,-13.919399999993587,0.0
2025/07/05/17:46:29.260816,-38.78977829997683,-13.863899999936535,0.0
2025/07/05/17:46:29.358916,-38.90309929969072,-13.808399999978072,0.0
2025/07/05/17:46:29.521370,-39.07308079926156,-13.719599999926224,0.0
2025/07/05/17:46:29.638978,-39.18640180058584,-13.652999999936632,0.0
2025/07/05/17:46:29.739735,-39.28839069936211,-13.597499999978169,0.0
2025/07/05/17:46:29.838923,-39.39037959974877,-13.530899999988577,0.0
2025/07/05/17:46:29.941219,-39.481036399197805,-13.475399999931525,0.0
2025/07/05/17:46:30.039283,-39.58302529958446,-13.408799999941934,0.0
2025/07/05/17:46:30.139049,-39.67368210064389,-13.35329999998347,0.0
2025/07/05/17:46:30.239140,-39.77567099942016,-13.297799999926418,0.0
2025/07/05/17:46:30.339563,-39.86632780047958,-13.242299999967955,0.0
2025/07/05/17:46:30.501156,-40.01364509978556,-13.164599999947235,0.0
2025/07/05/17:46:30.642637,-40.13829820043708,-13.097999999957644,0.0
2025/07/05/17:46:30.740056,-40.22895499988611,-13.04249999999918,0.0
2025/07/05/17:46:30.839311,-40.308279700007915,-13.009199999905796,0.0
2025/07/05/17:46:30.960236,-40.41026860039457,-12.953699999947332,0.0
2025/07/05/17:46:31.059039,-40.489593300516376,-12.920399999952537,0.0
2025/07/05/17:46:31.158774,-40.56891800063818,-12.88709999995774,0.0
2025/07/05/17:46:31.259210,-40.64824269914959,-12.853799999962945,0.0
2025/07/05/17:46:31.359627,-40.71623529994416,-12.820499999968149,0.0
2025/07/05/17:46:31.502188,-40.81822420033082,-12.776099999942225,0.0
2025/07/05/17:46:31.601009,-40.87488470018776,-12.74279999994743,0.0
2025/07/05/17:46:31.679857,-40.93154520004471,-12.709499999952634,0.0
2025/07/05/17:46:31.779652,-40.988205699901656,-12.687299999988966,0.0
2025/07/05/17:46:31.859189,-41.03353410043137,-12.65399999999417,0.0
2025/07/05/17:46:31.979996,-41.10152669961555,-12.620699999999374,0.0
2025/07/05/17:46:32.058795,-41.14685510014526,-12.58739999990599,0.0
2025/07/05/17:46:32.158835,-41.203515600002206,-12.554099999911195,0.0
2025/07/05/17:46:32.258902,-41.26017609985915,-12.531899999947527,0.0
2025/07/05/17:46:32.358542,-41.3168365997161,-12.49859999995273,0.0
2025/07/05/17:46:32.521030,-41.40749339916513,-12.454199999926807,0.0
2025/07/05/17:46:32.622228,-41.46415390063247,-12.420899999932011,0.0
2025/07/05/17:46:32.719844,-41.520814400489414,-12.387599999937216,0.0
2025/07/05/17:46:32.823030,-41.57747490034636,-12.365399999973548,0.0
2025/07/05/17:46:32.899832,-41.622803299265684,-12.343199999911292,0.0
2025/07/05/17:46:33.001117,-41.668131699795396,-12.309899999916496,0.0
2025/07/05/17:46:33.079669,-41.71346010032511,-12.287699999952828,0.0
2025/07/05/17:46:33.179574,-41.770120600182054,-12.254399999958032,0.0
2025/07/05/17:46:33.259363,-41.81544899910138,-12.232199999994364,0.0
2025/07/05/17:46:33.359113,-41.86077739963109,-12.209999999932108,0.0
2025/07/05/17:46:33.540821,-41.951434199080126,-12.154499999973645,0.0
2025/07/05/17:46:33.639312,-42.00809470054746,-12.132299999911389,0.0
2025/07/05/17:46:33.738498,-42.053423099466784,-12.110099999947721,0.0
2025/07/05/17:46:33.839950,-42.098751499996496,-12.087899999984053,0.0
2025/07/05/17:46:33.938507,-42.14407990052621,-12.065699999921797,0.0
2025/07/05/17:46:34.039996,-42.18940829944553,-12.04349999995813,0.0
2025/07/05/17:46:34.139895,-42.234736699975244,-12.021299999994461,0.0
2025/07/05/17:46:34.239732,-42.280065100504956,-11.999099999932206,0.0
2025/07/05/17:46:34.339251,-42.32539349942428,-11.976899999968538,0.0
2025/07/05/17:46:34.459548,-42.382053999281226,-11.954699999906282,0.0
2025/07/05/17:46:34.622576,-42.46137869940303,-11.921399999911486,0.0
2025/07/05/17:46:34.720401,-42.50670709993274,-11.899199999947818,0.0
2025/07/05/17:46:34.800387,-42.55203550046245,-11.88809999991669,0.0
2025/07/05/17:46:34.879491,-42.58603180005454,-11.865899999953022,0.0
2025/07/05/17:46:35.000478,-42.64269229991149,-11.843699999989354,0.0
2025/07/05/17:46:35.079465,-42.67668859950358,-11.821499999927099,0.0
2025/07/05/17:46:35.179745,-42.72201700003329,-11.810399999994559,0.0
2025/07/05/17:46:35.259100,-42.767345400563,-11.788199999932303,0.0
2025/07/05/17:46:35.359034,-42.812673799482326,-11.777099999999763,0.0
2025/07/05/17:46:35.558997,-42.90333060054175,-11.732699999973839,0.0
2025/07/05/17:46:35.659654,-42.948658999461074,-11.710499999911583,0.0
2025/07/05/17:46:35.758595,-42.993987399990786,-11.699399999979043,0.0
2025/07/05/17:46:35.858712,-43.027983699582876,-11.677199999916787,0.0
2025/07/05/17:46:35.979970,-43.07331210011259,-11.65499999995312,0.0
2025/07/05/17:46:36.058678,-43.10730839970468,-11.643899999921992,0.0
2025/07/05/17:46:36.158940,-43.15263680023439,-11.632799999989452,0.0
2025/07/05/17:46:36.238816,-43.175301000499246,-11.621699999958324,0.0
2025/07/05/17:46:36.338671,-43.209297300091336,-11.599499999994656,0.0
2025/07/05/17:46:36.501408,-43.26595779994828,-11.5772999999324,0.0
2025/07/05/17:46:36.622658,-43.311286200477994,-11.555099999968732,0.0
2025/07/05/17:46:36.700743,-43.33395039913246,-11.543999999937604,0.0
2025/07/05/17:46:36.800608,-43.36794670033494,-11.532899999906476,0.0
2025/07/05/17:46:36.900013,-43.413275099254264,-11.510699999942808,0.0
2025/07/05/17:46:37.000473,-43.44727140045674,-11.49959999991168,0.0
2025/07/05/17:46:37.080889,-43.48126770004883,-11.48849999997914,0.0
2025/07/05/17:46:37.178495,-43.51526399964092,-11.477399999948013,0.0
2025/07/05/17:46:37.259119,-43.53792819990578,-11.466299999916885,0.0
2025/07/05/17:46:37.359894,-43.57192449949787,-11.455199999984345,0.0
2025/07/05/17:46:37.558724,-43.639917100292436,-11.421899999989549,0.0
2025/07/05/17:46:37.659322,-43.673913399884526,-11.41079999995842,0.0
2025/07/05/17:46:37.758304,-43.707909699476616,-11.399699999927293,0.0
2025/07/05/17:46:37.838860,-43.73057389974147,-11.388599999994753,0.0
2025/07/05/17:46:37.959272,-43.775902300271184,-11.377499999963625,0.0
2025/07/05/17:46:38.059358,-43.809898599863274,-11.366399999932497,0.0
2025/07/05/17:46:38.158812,-43.843894899455364,-11.355299999999957,0.0
2025/07/05/17:46:38.259208,-43.877891199047454,-11.34419999996883,0.0
2025/07/05/17:46:38.359155,-43.923219599577166,-11.333099999937701,0.0
2025/07/05/17:46:38.558988,-43.991212200371734,-11.310899999974033,0.0
2025/07/05/17:46:38.639129,-44.025208499963824,-11.310899999974033,0.0
2025/07/05/17:46:38.739470,-44.059204799555914,-11.299799999942906,0.0
2025/07/05/17:46:38.840355,-44.08186899982077,-11.288699999911778,0.0
2025/07/05/17:46:38.939648,-44.11586529941286,-11.277599999979238,0.0
2025/07/05/17:46:39.038705,-44.14986160061534,-11.26649999994811,0.0
2025/07/05/17:46:39.159528,-44.18385790020743,-11.255399999916982,0.0
2025/07/05/17:46:39.259717,-44.206522100472284,-11.244299999984442,0.0
2025/07/05/17:46:39.379286,-44.240518400064374,-11.233199999953314,0.0
2025/07/05/17:46:39.580021,-44.29717889992132,-11.210999999989646,0.0
2025/07/05/17:46:39.658909,-44.319843100186176,-11.210999999989646,0.0
2025/07/05/17:46:39.759251,-44.34250730045103,-11.199899999958518,0.0
2025/07/05/17:46:39.840296,-44.3651714991055,-11.18879999992739,0.0
2025/07/05/17:46:39.959491,-44.41049989963521,-11.17769999999485,0.0
2025/07/05/17:46:40.058746,-44.43316409990007,-11.166599999963722,0.0
2025/07/05/17:46:40.158388,-44.46716039949216,-11.166599999963722,0.0
2025/07/05/17:46:40.259400,-44.489824599757014,-11.155499999932594,0.0
2025/07/05/17:46:40.359900,-44.523820899349104,-11.144400000000054,0.0
2025/07/05/17:46:40.558601,-44.58048139920605,-11.122199999937799,0.0
2025/07/05/17:46:40.659373,-44.603145599470906,-11.122199999937799,0.0
2025/07/05/17:46:40.759295,-44.637141899062996,-11.11109999990667,0.0
2025/07/05/17:46:40.858289,-44.65980609932785,-11.11109999990667,0.0
2025/07/05/17:46:40.979508,-44.68247029959271,-11.09999999997413,0.0
2025/07/05/17:46:41.059506,-44.705134499857564,-11.088899999943003,0.0
2025/07/05/17:46:41.159279,-44.72779870012242,-11.088899999943003,0.0
2025/07/05/17:46:41.259839,-44.75046290038728,-11.077799999911875,0.0
2025/07/05/17:46:41.360353,-44.77312710065213,-11.066699999979335,0.0
2025/07/05/17:46:41.520469,-44.818455499571456,-11.044499999917079,0.0
2025/07/05/17:46:41.623887,-44.84111969983631,-11.033399999984539,0.0
2025/07/05/17:46:41.698867,-44.86378390010117,-11.022299999953411,0.0
2025/07/05/17:46:41.800240,-44.8751159994284,-11.022299999953411,0.0
2025/07/05/17:46:41.879492,-44.89778019969326,-11.011199999922283,0.0
2025/07/05/17:46:42.000812,-44.93177649928535,-11.000099999989743,0.0
2025/07/05/17:46:42.080596,-44.94310860022297,-10.988999999958615,0.0
2025/07/05/17:46:42.179944,-44.96577280048783,-10.977899999927487,0.0
2025/07/05/17:46:42.261534,-44.988436999142294,-10.977899999927487,0.0
2025/07/05/17:46:42.359288,-45.01110119940715,-10.966799999994947,0.0
2025/07/05/17:46:42.542895,-45.05642959993686,-10.944599999932692,0.0
2025/07/05/17:46:42.640043,-45.07909380020172,-10.933500000000151,0.0
2025/07/05/17:46:42.738737,-45.101758000466575,-10.922399999969024,0.0
2025/07/05/17:46:42.838691,-45.12442219912104,-10.911299999937896,0.0
2025/07/05/17:46:42.960208,-45.1470863993859,-10.900199999906768,0.0
2025/07/05/17:46:43.058865,-45.15841850032352,-10.889099999974228,0.0
2025/07/05/17:46:43.158503,-45.18108270058838,-10.8779999999431,0.0
2025/07/05/17:46:43.237761,-45.203746899242844,-10.8779999999431,0.0
2025/07/05/17:46:43.322064,-45.21507900018047,-10.866899999911972,0.0
2025/07/05/17:46:43.458722,-45.23774320044532,-10.855799999979432,0.0
2025/07/05/17:46:43.600793,-45.27173950003741,-10.844699999948304,0.0
2025/07/05/17:46:43.679155,-45.283071599364646,-10.833599999917176,0.0
2025/07/05/17:46:43.778516,-45.3057357996295,-10.833599999917176,0.0
2025/07/05/17:46:43.858888,-45.32839999989436,-10.822499999984636,0.0
2025/07/05/17:46:43.979998,-45.36239629948645,-10.811399999953508,0.0
2025/07/05/17:46:44.058402,-45.37372840042407,-10.80029999992238,0.0
2025/07/05/17:46:44.159605,-45.40772470001616,-10.78919999998984,0.0
2025/07/05/17:46:44.259742,-45.43038890028102,-10.78919999998984,0.0
2025/07/05/17:46:44.358544,-45.45305310054587,-10.778099999958712,0.0
2025/07/05/17:46:44.558915,-45.4983814994652,-10.766999999927584,0.0
2025/07/05/17:46:44.658651,-45.532377799057286,-10.755899999995044,0.0
2025/07/05/17:46:44.758626,-45.55504199932214,-10.744799999963917,0.0
2025/07/05/17:46:44.859350,-45.58903830052462,-10.733699999932789,0.0
2025/07/05/17:46:44.979530,-45.61170249917909,-10.722600000000249,0.0
2025/07/05/17:46:45.058373,-45.634366699443945,-10.71149999996912,0.0
2025/07/05/17:46:45.158823,-45.66836300064642,-10.689299999906865,0.0
2025/07/05/17:46:45.238643,-45.69102719930089,-10.678199999974325,0.0
2025/07/05/17:46:45.338138,-45.72502350050337,-10.667099999943197,0.0
2025/07/05/17:46:45.500890,-45.77035189942269,-10.633799999948401,0.0
2025/07/05/17:46:45.622391,-45.815680299952405,-10.611599999984733,0.0
2025/07/05/17:46:45.698196,-45.849676599544495,-10.600499999953605,0.0
2025/07/05/17:46:45.800745,-45.883672899136585,-10.589399999922477,0.0
2025/07/05/17:46:45.899839,-45.9290012996663,-10.56719999995881,0.0
2025/07/05/17:46:45.999596,-45.97432970019601,-10.556099999927682,0.0
2025/07/05/17:46:46.081666,-46.0083259997881,-10.544999999995142,0.0
2025/07/05/17:46:46.200406,-46.05365440031781,-10.544999999995142,0.0
2025/07/05/17:46:46.300075,-46.0876506999099,-10.533899999964014,0.0
2025/07/05/17:46:46.400325,-46.13297910043961,-10.522799999932886,0.0
2025/07/05/17:46:46.558599,-46.18963960029656,-10.500599999969218,0.0
2025/07/05/17:46:46.659577,-46.23496799921588,-10.48949999993809,0.0
2025/07/05/17:46:46.759640,-46.26896430041836,-10.478399999906962,0.0
2025/07/05/17:46:46.859259,-46.314292699337685,-10.456199999943294,0.0
2025/07/05/17:46:46.959090,-46.3596210998674,-10.433999999979626,0.0
2025/07/05/17:46:47.040902,-46.40494950039711,-10.422899999948498,0.0
2025/07/05/17:46:47.137668,-46.461610000254055,-10.389599999953703,0.0
2025/07/05/17:46:47.241915,-46.518270500111,-10.367399999990035,0.0
2025/07/05/17:46:47.340206,-46.58626309929518,-10.345199999927779,0.0
2025/07/05/17:46:47.480432,-46.66558779941698,-10.32299999996411,0.0
2025/07/05/17:46:47.622594,-46.744912499538785,-10.289699999969315,0.0
2025/07/05/17:46:47.719873,-46.80157299939573,-10.26749999990706,0.0
2025/07/05/17:46:47.799157,-46.85823349925268,-10.25639999997452,0.0
2025/07/05/17:46:47.879459,-46.91489399910962,-10.25639999997452,0.0
2025/07/05/17:46:48.000204,-46.994218699231425,-10.245299999943391,0.0
2025/07/05/17:46:48.079423,-47.05087919908837,-10.234199999912263,0.0
2025/07/05/17:46:48.178640,-47.11887179988294,-10.211999999948596,0.0
2025/07/05/17:46:48.259641,-47.175532299739885,-10.200899999917468,0.0
2025/07/05/17:46:48.337761,-47.23219279959683,-10.200899999917468,0.0
2025/07/05/17:46:48.500131,-47.33418169998349,-10.189799999984928,0.0
