time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2025/07/05/17:44:23.303403,7356,1751712263,175203904,base_link,0,1,-7.2870555,112.7959225,47.58521762213174,"(1.3479210000000001, 0.0, 0.0, 0.0, 1.3479210000000001, 0.0, 0.0, 0.0, 3.1684)",2
2025/07/05/17:44:23.426237,7357,1751712263,375208512,base_link,0,1,-7.287055,112.7959227,47.59521951578151,"(1.334025, 0.0, 0.0, 0.0, 1.334025, 0.0, 0.0, 0.0, 3.1719609999999996)",2
2025/07/05/17:44:23.562689,7358,1751712263,375220032,base_link,0,1,-7.287055,112.7959227,47.59521951578151,"(1.334025, 0.0, 0.0, 0.0, 1.334025, 0.0, 0.0, 0.0, 3.1719609999999996)",2
2025/07/05/17:44:23.662538,7359,1751712263,575225152,base_link,0,1,-7.2870543,112.7959228,47.61522160489956,"(1.3363359999999997, 0.0, 0.0, 0.0, 1.3363359999999997, 0.0, 0.0, 0.0, 3.1933689999999997)",2
2025/07/05/17:44:23.762665,7360,1751712263,575230528,base_link,0,1,-7.2870543,112.7959228,47.61522160489956,"(1.3363359999999997, 0.0, 0.0, 0.0, 1.3363359999999997, 0.0, 0.0, 0.0, 3.1933689999999997)",2
2025/07/05/17:44:23.842083,7361,1751712263,775230528,base_link,0,1,-7.2870537,112.7959229,47.615223440180316,"(1.338649, 0.0, 0.0, 0.0, 1.338649, 0.0, 0.0, 0.0, 3.1933689999999997)",2
2025/07/05/17:44:23.943310,7362,1751712263,775236160,base_link,0,1,-7.2870537,112.7959229,47.615223440180316,"(1.338649, 0.0, 0.0, 0.0, 1.338649, 0.0, 0.0, 0.0, 3.1933689999999997)",2
2025/07/05/17:44:24.041717,7363,1751712263,975243072,base_link,0,1,-7.2870532,112.7959232,47.63522564606441,"(1.3409639999999998, 0.0, 0.0, 0.0, 1.3409639999999998, 0.0, 0.0, 0.0, 3.1897960000000003)",2
2025/07/05/17:44:24.123037,7364,1751712263,975249216,base_link,0,1,-7.2870532,112.7959232,47.63522564606441,"(1.3409639999999998, 0.0, 0.0, 0.0, 1.3409639999999998, 0.0, 0.0, 0.0, 3.1897960000000003)",2
2025/07/05/17:44:24.226329,7365,1751712264,175255872,base_link,0,1,-7.2870526,112.7959235,47.63522810579761,"(1.3479210000000001, 0.0, 0.0, 0.0, 1.3479210000000001, 0.0, 0.0, 0.0, 3.1897960000000003)",2
2025/07/05/17:44:24.310462,7366,1751712264,175263040,base_link,0,1,-7.2870526,112.7959235,47.63522810579761,"(1.3479210000000001, 0.0, 0.0, 0.0, 1.3479210000000001, 0.0, 0.0, 0.0, 3.1897960000000003)",2
2025/07/05/17:44:24.445491,7367,1751712264,375270464,base_link,0,1,-7.2870521,112.7959238,47.715230311690355,"(1.3548959999999999, 0.0, 0.0, 0.0, 1.3548959999999999, 0.0, 0.0, 0.0, 3.161284)",2
2025/07/05/17:44:24.604337,7368,1751712264,575285312,base_link,0,1,-7.2870517,112.795924,47.735231951518685,"(1.3595559999999998, 0.0, 0.0, 0.0, 1.3595559999999998, 0.0, 0.0, 0.0, 3.157729)",2
2025/07/05/17:44:24.683480,7369,1751712264,575290432,base_link,0,1,-7.2870517,112.795924,47.735231951518685,"(1.3595559999999998, 0.0, 0.0, 0.0, 1.3595559999999998, 0.0, 0.0, 0.0, 3.157729)",2
2025/07/05/17:44:24.804457,7370,1751712264,775296832,base_link,0,1,-7.2870511,112.7959243,47.77523441126577,"(1.3618890000000001, 0.0, 0.0, 0.0, 1.3618890000000001, 0.0, 0.0, 0.0, 3.1755240000000002)",2
2025/07/05/17:44:24.903870,7371,1751712264,775303232,base_link,0,1,-7.2870511,112.7959243,47.77523441126577,"(1.3618890000000001, 0.0, 0.0, 0.0, 1.3618890000000001, 0.0, 0.0, 0.0, 3.1755240000000002)",2
2025/07/05/17:44:25.025841,7372,1751712264,975310144,base_link,0,1,-7.2870506,112.7959246,47.81523661717034,"(1.3688999999999998, 0.0, 0.0, 0.0, 1.3688999999999998, 0.0, 0.0, 0.0, 3.2005209999999997)",2
2025/07/05/17:44:25.104448,7373,1751712264,975316800,base_link,0,1,-7.2870506,112.7959246,47.81523661717034,"(1.3688999999999998, 0.0, 0.0, 0.0, 1.3688999999999998, 0.0, 0.0, 0.0, 3.2005209999999997)",2
2025/07/05/17:44:25.204574,7374,1751712265,175324736,base_link,0,1,-7.2870503,112.7959248,47.84523800315938,"(1.373584, 0.0, 0.0, 0.0, 1.373584, 0.0, 0.0, 0.0, 3.2041)",2
2025/07/05/17:44:25.281729,7375,1751712265,175329600,base_link,0,1,-7.2870503,112.7959248,47.84523800315938,"(1.373584, 0.0, 0.0, 0.0, 1.373584, 0.0, 0.0, 0.0, 3.2041)",2
2025/07/05/17:44:25.404672,7376,1751712265,375335232,base_link,0,1,-7.2870499,112.795925,47.9452396429989,"(1.3782759999999998, 0.0, 0.0, 0.0, 1.3782759999999998, 0.0, 0.0, 0.0, 3.186225)",2
2025/07/05/17:44:25.562139,7377,1751712265,375347264,base_link,0,1,-7.2870499,112.795925,47.9452396429989,"(1.3782759999999998, 0.0, 0.0, 0.0, 1.3782759999999998, 0.0, 0.0, 0.0, 3.186225)",2
2025/07/05/17:44:25.662824,7378,1751712265,575353408,base_link,0,1,-7.2870495,112.7959252,48.06524128284093,"(1.385329, 0.0, 0.0, 0.0, 1.385329, 0.0, 0.0, 0.0, 3.154176)",2
