time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:45:58.000790,8256,1751712358,312706,,1751712357,782408000,fcu
2025/07/05/17:45:58.100106,8257,1751712358,99216975,,1751712357,881475000,fcu
2025/07/05/17:45:58.200724,8258,1751712358,200020761,,1751712357,982262000,fcu
2025/07/05/17:45:58.279195,8259,1751712358,278925025,,1751712358,60877000,fcu
2025/07/05/17:45:58.358589,8260,1751712358,358067182,,1751712358,140773000,fcu
2025/07/05/17:45:58.520021,8261,1751712358,519241727,,1751712358,301460000,fcu
2025/07/05/17:45:58.600617,8262,1751712358,599739989,,1751712358,382307000,fcu
2025/07/05/17:45:58.699626,8263,1751712358,699100946,,1751712358,481431000,fcu
2025/07/05/17:45:58.800372,8264,1751712358,799731244,,1751712358,581984000,fcu
2025/07/05/17:45:58.879157,8265,1751712358,878965708,,1751712358,661119000,fcu
2025/07/05/17:45:59.000555,8266,1751712359,66524,,1751712358,782145000,fcu
2025/07/05/17:45:59.099806,8267,1751712359,99408285,,1751712358,881715000,fcu
2025/07/05/17:45:59.179024,8268,1751712359,178380129,,1751712358,961158000,fcu
2025/07/05/17:45:59.299779,8269,1751712359,299042399,,1751712359,81343000,fcu
2025/07/05/17:45:59.423337,8270,1751712359,422597731,,1751712359,204701000,fcu
2025/07/05/17:45:59.579412,8271,1751712359,578933423,,1751712359,361522000,fcu
2025/07/05/17:45:59.679956,8272,1751712359,679266966,,1751712359,461530000,fcu
2025/07/05/17:45:59.779040,8273,1751712359,778313621,,1751712359,560873000,fcu
2025/07/05/17:45:59.858788,8274,1751712359,858019578,,1751712359,641115000,fcu
2025/07/05/17:45:59.958513,8275,1751712359,958044219,,1751712359,740949000,fcu
2025/07/05/17:46:00.059260,8276,1751712360,58102005,,1751712359,840792000,fcu
2025/07/05/17:46:00.178988,8277,1751712360,178356562,,1751712359,960924000,fcu
2025/07/05/17:46:00.259014,8278,1751712360,258122504,,1751712360,40467000,fcu
2025/07/05/17:46:00.358980,8279,1751712360,358282364,,1751712360,140596000,fcu
2025/07/05/17:46:00.500191,8280,1751712360,499953354,,1751712360,282270000,fcu
2025/07/05/17:46:00.622578,8281,1751712360,621860518,,1751712360,404204000,fcu
2025/07/05/17:46:00.699566,8282,1751712360,699260172,,1751712360,481986000,fcu
2025/07/05/17:46:00.800472,8283,1751712360,799960439,,1751712360,582368000,fcu
2025/07/05/17:46:00.899939,8284,1751712360,899235427,,1751712360,682136000,fcu
2025/07/05/17:46:00.979131,8285,1751712360,978874078,,1751712360,761128000,fcu
2025/07/05/17:46:01.099329,8286,1751712361,98861454,,1751712360,881479000,fcu
2025/07/05/17:46:01.200423,8287,1751712361,199637411,,1751712360,981769000,fcu
2025/07/05/17:46:01.299508,8288,1751712361,299092609,,1751712361,81675000,fcu
2025/07/05/17:46:01.400857,8289,1751712361,400062600,,1751712361,182476000,fcu
2025/07/05/17:46:01.600744,8290,1751712361,600137055,,1751712361,382232000,fcu
2025/07/05/17:46:01.699605,8291,1751712361,699031645,,1751712361,481350000,fcu
2025/07/05/17:46:01.800583,8292,1751712361,799827699,,1751712361,582066000,fcu
2025/07/05/17:46:01.920665,8293,1751712361,919635233,,1751712361,701192000,fcu
2025/07/05/17:46:02.001371,8294,1751712362,1060381,,1751712361,782723000,fcu
2025/07/05/17:46:02.100810,8295,1751712362,99614776,,1751712361,881519000,fcu
2025/07/05/17:46:02.179032,8296,1751712362,178415210,,1751712361,961103000,fcu
2025/07/05/17:46:02.279537,8297,1751712362,279091646,,1751712362,61325000,fcu
2025/07/05/17:46:02.358212,8298,1751712362,357894642,,1751712362,140412000,fcu
2025/07/05/17:46:02.520016,8299,1751712362,519095711,,1751712362,302021000,fcu
2025/07/05/17:46:02.622455,8300,1751712362,621704984,,1751712362,404179000,fcu
2025/07/05/17:46:02.700166,8301,1751712362,699941048,,1751712362,482027000,fcu
2025/07/05/17:46:02.800269,8302,1751712362,799975769,,1751712362,582179000,fcu
2025/07/05/17:46:02.900374,8303,1751712362,900051186,,1751712362,682115000,fcu
2025/07/05/17:46:03.022607,8304,1751712363,21775362,,1751712362,804301000,fcu
2025/07/05/17:46:03.100593,8305,1751712363,100233850,,1751712362,882368000,fcu
2025/07/05/17:46:03.201304,8306,1751712363,201090934,,1751712362,982761000,fcu
2025/07/05/17:46:03.299989,8307,1751712363,299208406,,1751712363,81444000,fcu
2025/07/05/17:46:03.379294,8308,1751712363,379001435,,1751712363,161081000,fcu
2025/07/05/17:46:03.559070,8309,1751712363,558955688,,1751712363,340882000,fcu
2025/07/05/17:46:03.679598,8310,1751712363,679117331,,1751712363,460785000,fcu
2025/07/05/17:46:03.779141,8311,1751712363,778311616,,1751712363,560944000,fcu
2025/07/05/17:46:03.859031,8312,1751712363,858015265,,1751712363,640770000,fcu
2025/07/05/17:46:03.978780,8313,1751712363,978254546,,1751712363,760788000,fcu
2025/07/05/17:46:04.058925,8314,1751712364,58136253,,1751712363,840906000,fcu
2025/07/05/17:46:04.158425,8315,1751712364,158000752,,1751712363,940800000,fcu
2025/07/05/17:46:04.258995,8316,1751712364,258111967,,1751712364,40517000,fcu
2025/07/05/17:46:04.358906,8317,1751712364,358180503,,1751712364,140899000,fcu
2025/07/05/17:46:04.520925,8318,1751712364,519688284,,1751712364,301758000,fcu
2025/07/05/17:46:04.600474,8319,1751712364,599604901,,1751712364,382401000,fcu
2025/07/05/17:46:04.699732,8320,1751712364,699089590,,1751712364,481742000,fcu
2025/07/05/17:46:04.800291,8321,1751712364,799628245,,1751712364,581999000,fcu
2025/07/05/17:46:04.879244,8322,1751712364,878890599,,1751712364,661125000,fcu
2025/07/05/17:46:05.000540,8323,1751712365,16108,,1751712364,782319000,fcu
2025/07/05/17:46:05.099571,8324,1751712365,98899238,,1751712364,881820000,fcu
2025/07/05/17:46:05.179421,8325,1751712365,178990547,,1751712364,961369000,fcu
2025/07/05/17:46:05.299640,8326,1751712365,299151963,,1751712365,81454000,fcu
2025/07/05/17:46:05.422189,8327,1751712365,421695778,,1751712365,204487000,fcu
2025/07/05/17:46:05.579140,8328,1751712365,578908005,,1751712365,361130000,fcu
2025/07/05/17:46:05.658563,8329,1751712365,658063704,,1751712365,441070000,fcu
2025/07/05/17:46:05.758472,8330,1751712365,757930080,,1751712365,540907000,fcu
2025/07/05/17:46:05.878852,8331,1751712365,878491177,,1751712365,660559000,fcu
2025/07/05/17:46:05.978614,8332,1751712365,978249796,,1751712365,760795000,fcu
2025/07/05/17:46:06.059175,8333,1751712366,58236373,,1751712365,841245000,fcu
2025/07/05/17:46:06.178757,8334,1751712366,178330517,,1751712365,960742000,fcu
2025/07/05/17:46:06.258965,8335,1751712366,258161107,,1751712366,41031000,fcu
2025/07/05/17:46:06.358188,8336,1751712366,357709798,,1751712366,140518000,fcu
2025/07/05/17:46:06.538488,8337,1751712366,538093918,,1751712366,320987000,fcu
2025/07/05/17:46:06.641592,8338,1751712366,641190399,,1751712366,424179000,fcu
2025/07/05/17:46:06.740884,8339,1751712366,738240038,,1751712366,520920000,fcu
2025/07/05/17:46:06.839164,8340,1751712366,838217243,,1751712366,620691000,fcu
2025/07/05/17:46:06.920757,8341,1751712366,919403965,,1751712366,701742000,fcu
2025/07/05/17:46:07.038401,8342,1751712367,37927828,,1751712366,820666000,fcu
2025/07/05/17:46:07.138920,8343,1751712367,138190477,,1751712366,920740000,fcu
2025/07/05/17:46:07.221452,8344,1751712367,221160452,,1751712367,4180000,fcu
2025/07/05/17:46:07.299735,8345,1751712367,299327952,,1751712367,81976000,fcu
2025/07/05/17:46:07.458863,8346,1751712367,458312885,,1751712367,240779000,fcu
2025/07/05/17:46:07.600312,8347,1751712367,599893575,,1751712367,382690000,fcu
2025/07/05/17:46:07.699308,8348,1751712367,698869936,,1751712367,481692000,fcu
2025/07/05/17:46:07.800142,8349,1751712367,799505959,,1751712367,582186000,fcu
2025/07/05/17:46:07.878819,8350,1751712367,878075676,,1751712367,661156000,fcu
2025/07/05/17:46:08.000276,8351,1751712368,27383,,1751712367,782427000,fcu
2025/07/05/17:46:08.099569,8352,1751712368,98700775,,1751712367,881327000,fcu
2025/07/05/17:46:08.177973,8353,1751712368,177915837,,1751712367,961107000,fcu
2025/07/05/17:46:08.301225,8354,1751712368,300437255,,1751712368,81675000,fcu
2025/07/05/17:46:08.479072,8355,1751712368,478492345,,1751712368,261372000,fcu
2025/07/05/17:46:08.600338,8356,1751712368,599959845,,1751712368,382537000,fcu
2025/07/05/17:46:08.699696,8357,1751712368,699210889,,1751712368,481685000,fcu
2025/07/05/17:46:08.800922,8358,1751712368,800267152,,1751712368,582246000,fcu
2025/07/05/17:46:08.899713,8359,1751712368,899103988,,1751712368,681384000,fcu
2025/07/05/17:46:08.999964,8360,1751712368,999892092,,1751712368,782458000,fcu
2025/07/05/17:46:09.079624,8361,1751712369,79018263,,1751712368,861497000,fcu
2025/07/05/17:46:09.200336,8362,1751712369,199769398,,1751712368,982321000,fcu
2025/07/05/17:46:09.278946,8363,1751712369,278322714,,1751712369,60719000,fcu
2025/07/05/17:46:09.358238,8364,1751712369,357680382,,1751712369,140883000,fcu
2025/07/05/17:46:09.538649,8365,1751712369,538023559,,1751712369,321049000,fcu
2025/07/05/17:46:09.638384,8366,1751712369,638016173,,1751712369,420475000,fcu
2025/07/05/17:46:09.738632,8367,1751712369,737958377,,1751712369,521091000,fcu
2025/07/05/17:46:09.838154,8368,1751712369,837786528,,1751712369,620569000,fcu
2025/07/05/17:46:09.919386,8369,1751712369,918986028,,1751712369,701846000,fcu
2025/07/05/17:46:10.022404,8370,1751712370,21691985,,1751712369,804314000,fcu
2025/07/05/17:46:10.099367,8371,1751712370,98805522,,1751712369,881925000,fcu
2025/07/05/17:46:10.200340,8372,1751712370,200068131,,1751712369,982341000,fcu
2025/07/05/17:46:10.299493,8373,1751712370,299085170,,1751712370,81504000,fcu
2025/07/05/17:46:10.400525,8374,1751712370,400073241,,1751712370,182480000,fcu
2025/07/05/17:46:10.578224,8375,1751712370,577881012,,1751712370,360999000,fcu
2025/07/05/17:46:10.699765,8376,1751712370,699424813,,1751712370,481688000,fcu
2025/07/05/17:46:10.800166,8377,1751712370,799378492,,1751712370,582177000,fcu
2025/07/05/17:46:10.858379,8378,1751712370,857725847,,1751712370,640791000,fcu
2025/07/05/17:46:11.000232,8379,1751712370,999484104,,1751712370,782049000,fcu
2025/07/05/17:46:11.058977,8380,1751712371,58239157,,1751712370,840801000,fcu
2025/07/05/17:46:11.158395,8381,1751712371,157593208,,1751712370,940805000,fcu
2025/07/05/17:46:11.258051,8382,1751712371,257553871,,1751712371,40809000,fcu
2025/07/05/17:46:11.358252,8383,1751712371,358020117,,1751712371,140673000,fcu
2025/07/05/17:46:11.519476,8384,1751712371,519093831,,1751712371,301711000,fcu
2025/07/05/17:46:11.619289,8385,1751712371,618731137,,1751712371,401759000,fcu
2025/07/05/17:46:11.699457,8386,1751712371,698961064,,1751712371,481957000,fcu
2025/07/05/17:46:11.779265,8387,1751712371,778864507,,1751712371,561389000,fcu
2025/07/05/17:46:11.858847,8388,1751712371,858325599,,1751712371,640763000,fcu
2025/07/05/17:46:11.958255,8389,1751712371,958110939,,1751712371,740989000,fcu
2025/07/05/17:46:12.058149,8390,1751712372,57541880,,1751712371,840888000,fcu
2025/07/05/17:46:12.159113,8391,1751712372,158454769,,1751712371,941199000,fcu
2025/07/05/17:46:12.257616,8392,1751712372,257403163,,1751712372,40907000,fcu
2025/07/05/17:46:12.358166,8393,1751712372,357982214,,1751712372,140949000,fcu
2025/07/05/17:46:12.558627,8394,1751712372,558053596,,1751712372,340406000,fcu
2025/07/05/17:46:12.642583,8395,1751712372,641180768,,1751712372,423517000,fcu
2025/07/05/17:46:12.719252,8396,1751712372,718721285,,1751712372,501691000,fcu
2025/07/05/17:46:12.799321,8397,1751712372,798592015,,1751712372,581989000,fcu
2025/07/05/17:46:12.899540,8398,1751712372,899296289,,1751712372,682410000,fcu
2025/07/05/17:46:12.978210,8399,1751712372,977684888,,1751712372,761120000,fcu
2025/07/05/17:46:13.078659,8400,1751712373,78115597,,1751712372,861089000,fcu
2025/07/05/17:46:13.199712,8401,1751712373,199242670,,1751712372,982021000,fcu
2025/07/05/17:46:13.257966,8402,1751712373,257576490,,1751712373,40480000,fcu
2025/07/05/17:46:13.338760,8403,1751712373,338142817,,1751712373,121134000,fcu
2025/07/05/17:46:13.519737,8404,1751712373,519259383,,1751712373,301772000,fcu
2025/07/05/17:46:13.622021,8405,1751712373,621396608,,1751712373,403938000,fcu
2025/07/05/17:46:13.699428,8406,1751712373,699018660,,1751712373,481970000,fcu
2025/07/05/17:46:13.800352,8407,1751712373,800047205,,1751712373,582338000,fcu
2025/07/05/17:46:13.921020,8408,1751712373,919613545,,1751712373,701439000,fcu
2025/07/05/17:46:14.000364,8409,1751712373,999681883,,1751712373,782465000,fcu
2025/07/05/17:46:14.099208,8410,1751712374,98949815,,1751712373,881531000,fcu
2025/07/05/17:46:14.179012,8411,1751712374,178167878,,1751712373,961149000,fcu
2025/07/05/17:46:14.299336,8412,1751712374,298939121,,1751712374,81138000,fcu
2025/07/05/17:46:14.420723,8413,1751712374,419206071,,1751712374,202285000,fcu
2025/07/05/17:46:14.600133,8414,1751712374,599411118,,1751712374,382165000,fcu
2025/07/05/17:46:14.698962,8415,1751712374,698411925,,1751712374,481422000,fcu
2025/07/05/17:46:14.778111,8416,1751712374,777781810,,1751712374,561153000,fcu
2025/07/05/17:46:14.898933,8417,1751712374,898565681,,1751712374,681727000,fcu
2025/07/05/17:46:15.000250,8418,1751712374,999979926,,1751712374,782698000,fcu
2025/07/05/17:46:15.078685,8419,1751712375,78225290,,1751712374,861364000,fcu
2025/07/05/17:46:15.199710,8420,1751712375,199265564,,1751712374,982250000,fcu
2025/07/05/17:46:15.257803,8421,1751712375,257457229,,1751712375,40484000,fcu
2025/07/05/17:46:15.358000,8422,1751712375,357667799,,1751712375,140670000,fcu
2025/07/05/17:46:15.518783,8423,1751712375,518208978,,1751712375,301503000,fcu
2025/07/05/17:46:15.621654,8424,1751712375,621147585,,1751712375,404039000,fcu
2025/07/05/17:46:15.699304,8425,1751712375,698825329,,1751712375,481748000,fcu
2025/07/05/17:46:15.800061,8426,1751712375,799586703,,1751712375,582321000,fcu
2025/07/05/17:46:15.899433,8427,1751712375,899001399,,1751712375,682232000,fcu
2025/07/05/17:46:16.000894,8428,1751712376,272830,,1751712375,782303000,fcu
2025/07/05/17:46:16.099739,8429,1751712376,99114645,,1751712375,881382000,fcu
2025/07/05/17:46:16.199825,8430,1751712376,199303427,,1751712375,982247000,fcu
2025/07/05/17:46:16.278460,8431,1751712376,278022552,,1751712376,61097000,fcu
2025/07/05/17:46:16.400245,8432,1751712376,400064882,,1751712376,182707000,fcu
2025/07/05/17:46:16.578647,8433,1751712376,577898318,,1751712376,361151000,fcu
2025/07/05/17:46:16.679584,8434,1751712376,678886482,,1751712376,461712000,fcu
2025/07/05/17:46:16.758047,8435,1751712376,757726730,,1751712376,540510000,fcu
2025/07/05/17:46:16.858176,8436,1751712376,857899283,,1751712376,641127000,fcu
2025/07/05/17:46:17.000270,8437,1751712376,999297070,,1751712376,782217000,fcu
2025/07/05/17:46:17.098855,8438,1751712377,98350768,,1751712376,881476000,fcu
2025/07/05/17:46:17.179122,8439,1751712377,177970491,,1751712376,961373000,fcu
2025/07/05/17:46:17.299657,8440,1751712377,299086832,,1751712377,81377000,fcu
2025/07/05/17:46:17.423352,8441,1751712377,422588523,,1751712377,204530000,fcu
2025/07/05/17:46:17.599908,8442,1751712377,599236199,,1751712377,382302000,fcu
2025/07/05/17:46:17.698935,8443,1751712377,698384545,,1751712377,481471000,fcu
2025/07/05/17:46:17.778680,8444,1751712377,778240907,,1751712377,561167000,fcu
2025/07/05/17:46:17.898745,8445,1751712377,898239288,,1751712377,681497000,fcu
2025/07/05/17:46:18.000241,8446,1751712377,999998485,,1751712377,782338000,fcu
2025/07/05/17:46:18.078357,8447,1751712378,77913226,,1751712377,861273000,fcu
2025/07/05/17:46:18.200082,8448,1751712378,199241941,,1751712377,982218000,fcu
2025/07/05/17:46:18.299975,8449,1751712378,299142744,,1751712378,81354000,fcu
2025/07/05/17:46:18.378816,8450,1751712378,378118723,,1751712378,161367000,fcu
2025/07/05/17:46:18.538457,8451,1751712378,538025428,,1751712378,320803000,fcu
2025/07/05/17:46:18.638383,8452,1751712378,637912673,,1751712378,420504000,fcu
2025/07/05/17:46:18.718902,8453,1751712378,718283926,,1751712378,501708000,fcu
2025/07/05/17:46:18.800172,8454,1751712378,799948530,,1751712378,582491000,fcu
2025/07/05/17:46:18.903145,8455,1751712378,898414025,,1751712378,682181000,fcu
2025/07/05/17:46:18.977933,8456,1751712378,977859610,,1751712378,761301000,fcu
2025/07/05/17:46:19.099053,8457,1751712379,98513676,,1751712378,881888000,fcu
2025/07/05/17:46:19.200194,8458,1751712379,199181329,,1751712378,982295000,fcu
2025/07/05/17:46:19.299423,8459,1751712379,298969031,,1751712379,81793000,fcu
2025/07/05/17:46:19.400495,8460,1751712379,400102401,,1751712379,182746000,fcu
2025/07/05/17:46:19.579012,8461,1751712379,577845273,,1751712379,361114000,fcu
2025/07/05/17:46:19.699515,8462,1751712379,699014173,,1751712379,481448000,fcu
2025/07/05/17:46:19.799129,8463,1751712379,798517989,,1751712379,581750000,fcu
2025/07/05/17:46:19.878320,8464,1751712379,877911631,,1751712379,661309000,fcu
2025/07/05/17:46:20.001598,8465,1751712380,263455,,1751712379,782738000,fcu
2025/07/05/17:46:20.099653,8466,1751712380,99040290,,1751712379,881531000,fcu
2025/07/05/17:46:20.178399,8467,1751712380,177937141,,1751712379,961204000,fcu
2025/07/05/17:46:20.299799,8468,1751712380,299282817,,1751712380,81677000,fcu
2025/07/05/17:46:20.422463,8469,1751712380,422094608,,1751712380,204751000,fcu
2025/07/05/17:46:20.599603,8470,1751712380,599013482,,1751712380,381956000,fcu
2025/07/05/17:46:20.657774,8471,1751712380,657464939,,1751712380,440682000,fcu
2025/07/05/17:46:20.758101,8472,1751712380,757320245,,1751712380,540664000,fcu
2025/07/05/17:46:20.840174,8473,1751712380,837992787,,1751712380,620869000,fcu
2025/07/05/17:46:20.959518,8474,1751712380,957877371,,1751712380,740509000,fcu
2025/07/05/17:46:21.058647,8475,1751712381,58235344,,1751712380,840780000,fcu
2025/07/05/17:46:21.160167,8476,1751712381,158636683,,1751712380,941004000,fcu
2025/07/05/17:46:21.258231,8477,1751712381,257269061,,1751712381,40896000,fcu
2025/07/05/17:46:21.358884,8478,1751712381,358103521,,1751712381,141121000,fcu
2025/07/05/17:46:21.518849,8479,1751712381,518188864,,1751712381,302002000,fcu
2025/07/05/17:46:21.621872,8480,1751712381,621036438,,1751712381,404202000,fcu
2025/07/05/17:46:21.698675,8481,1751712381,698172460,,1751712381,481533000,fcu
2025/07/05/17:46:21.778165,8482,1751712381,777979932,,1751712381,561051000,fcu
2025/07/05/17:46:21.858106,8483,1751712381,857262403,,1751712381,640757000,fcu
2025/07/05/17:46:21.958317,8484,1751712381,958058354,,1751712381,740874000,fcu
2025/07/05/17:46:22.059028,8485,1751712382,58412505,,1751712381,841102000,fcu
2025/07/05/17:46:22.158126,8486,1751712382,157931420,,1751712381,940891000,fcu
2025/07/05/17:46:22.257712,8487,1751712382,257206564,,1751712382,40791000,fcu
2025/07/05/17:46:22.358849,8488,1751712382,358265227,,1751712382,140882000,fcu
2025/07/05/17:46:22.538889,8489,1751712382,538100469,,1751712382,320413000,fcu
2025/07/05/17:46:22.621946,8490,1751712382,621158917,,1751712382,404228000,fcu
2025/07/05/17:46:22.699291,8491,1751712382,698984525,,1751712382,482164000,fcu
2025/07/05/17:46:22.799764,8492,1751712382,799154355,,1751712382,582536000,fcu
2025/07/05/17:46:22.879976,8493,1751712382,878901670,,1751712382,660802000,fcu
2025/07/05/17:46:22.999339,8494,1751712382,999048115,,1751712382,782483000,fcu
2025/07/05/17:46:23.098372,8495,1751712383,98163492,,1751712382,881521000,fcu
2025/07/05/17:46:23.180585,8496,1751712383,178946603,,1751712382,961338000,fcu
2025/07/05/17:46:23.298732,8497,1751712383,298186433,,1751712383,81675000,fcu
2025/07/05/17:46:23.423585,8498,1751712383,421388457,,1751712383,204683000,fcu
2025/07/05/17:46:23.558933,8499,1751712383,558237978,,1751712383,340788000,fcu
2025/07/05/17:46:23.657978,8500,1751712383,657539205,,1751712383,441036000,fcu
2025/07/05/17:46:23.757970,8501,1751712383,757227285,,1751712383,540868000,fcu
2025/07/05/17:46:23.878658,8502,1751712383,878387418,,1751712383,660817000,fcu
2025/07/05/17:46:23.958219,8503,1751712383,957892339,,1751712383,741077000,fcu
2025/07/05/17:46:24.057672,8504,1751712384,57485227,,1751712383,840750000,fcu
2025/07/05/17:46:24.158801,8505,1751712384,158250201,,1751712383,940999000,fcu
2025/07/05/17:46:24.257663,8506,1751712384,257498747,,1751712384,40558000,fcu
2025/07/05/17:46:24.378837,8507,1751712384,378349710,,1751712384,160475000,fcu
2025/07/05/17:46:24.539665,8508,1751712384,538560367,,1751712384,320930000,fcu
2025/07/05/17:46:24.638056,8509,1751712384,637590535,,1751712384,420526000,fcu
2025/07/05/17:46:24.719408,8510,1751712384,718073438,,1751712384,501457000,fcu
2025/07/05/17:46:24.800297,8511,1751712384,799935668,,1751712384,582416000,fcu
2025/07/05/17:46:24.898916,8512,1751712384,898302230,,1751712384,682090000,fcu
2025/07/05/17:46:25.022021,8513,1751712385,21118141,,1751712384,804326000,fcu
2025/07/05/17:46:25.099129,8514,1751712385,99004613,,1751712384,882021000,fcu
2025/07/05/17:46:25.200452,8515,1751712385,200027415,,1751712384,982504000,fcu
2025/07/05/17:46:25.298306,8516,1751712385,298075229,,1751712385,81504000,fcu
2025/07/05/17:46:25.400690,8517,1751712385,400066632,,1751712385,182490000,fcu
2025/07/05/17:46:25.601395,8518,1751712385,599370233,,1751712385,382306000,fcu
2025/07/05/17:46:25.698645,8519,1751712385,698129050,,1751712385,481429000,fcu
2025/07/05/17:46:25.778952,8520,1751712385,778264022,,1751712385,561162000,fcu
2025/07/05/17:46:25.878788,8521,1751712385,878264617,,1751712385,660712000,fcu
2025/07/05/17:46:25.999486,8522,1751712385,998977246,,1751712385,782365000,fcu
2025/07/05/17:46:26.099548,8523,1751712386,99010230,,1751712385,881664000,fcu
2025/07/05/17:46:26.178081,8524,1751712386,177912786,,1751712385,961151000,fcu
2025/07/05/17:46:26.298457,8525,1751712386,298065765,,1751712386,81501000,fcu
2025/07/05/17:46:26.477975,8526,1751712386,477384225,,1751712386,260968000,fcu
2025/07/05/17:46:26.600219,8527,1751712386,599964330,,1751712386,382445000,fcu
2025/07/05/17:46:26.698607,8528,1751712386,698056028,,1751712386,481436000,fcu
2025/07/05/17:46:26.778033,8529,1751712386,777839152,,1751712386,561298000,fcu
2025/07/05/17:46:26.899239,8530,1751712386,898732330,,1751712386,681969000,fcu
2025/07/05/17:46:26.999425,8531,1751712386,999269247,,1751712386,782467000,fcu
2025/07/05/17:46:27.118774,8532,1751712387,118298364,,1751712386,901184000,fcu
2025/07/05/17:46:27.199671,8533,1751712387,199158257,,1751712386,982666000,fcu
2025/07/05/17:46:27.298859,8534,1751712387,298325873,,1751712387,81907000,fcu
2025/07/05/17:46:27.437835,8535,1751712387,437218521,,1751712387,220346000,fcu
2025/07/05/17:46:27.558105,8536,1751712387,557951038,,1751712387,340879000,fcu
2025/07/05/17:46:27.657805,8537,1751712387,657621582,,1751712387,440894000,fcu
2025/07/05/17:46:27.777575,8538,1751712387,777152186,,1751712387,560777000,fcu
2025/07/05/17:46:27.857961,8539,1751712387,857201035,,1751712387,641084000,fcu
2025/07/05/17:46:27.977968,8540,1751712387,977334967,,1751712387,761207000,fcu
2025/07/05/17:46:28.098484,8541,1751712388,98066245,,1751712387,881678000,fcu
2025/07/05/17:46:28.199690,8542,1751712388,198833436,,1751712387,982229000,fcu
2025/07/05/17:46:28.298507,8543,1751712388,298128541,,1751712388,81756000,fcu
2025/07/05/17:46:28.399604,8544,1751712388,399103526,,1751712388,182442000,fcu
2025/07/05/17:46:28.557499,8545,1751712388,557046055,,1751712388,340351000,fcu
2025/07/05/17:46:28.637589,8546,1751712388,637294829,,1751712388,420464000,fcu
2025/07/05/17:46:28.718972,8547,1751712388,718157693,,1751712388,501696000,fcu
2025/07/05/17:46:28.800402,8548,1751712388,799979357,,1751712388,582517000,fcu
2025/07/05/17:46:28.877932,8549,1751712388,877314640,,1751712388,660885000,fcu
2025/07/05/17:46:28.999620,8550,1751712388,999021296,,1751712388,782273000,fcu
2025/07/05/17:46:29.098478,8551,1751712389,98135234,,1751712388,881783000,fcu
2025/07/05/17:46:29.199619,8552,1751712389,199185673,,1751712388,982415000,fcu
2025/07/05/17:46:29.298682,8553,1751712389,298064258,,1751712389,81392000,fcu
2025/07/05/17:46:29.421987,8554,1751712389,421079762,,1751712389,204502000,fcu
2025/07/05/17:46:29.538176,8555,1751712389,537951382,,1751712389,321076000,fcu
2025/07/05/17:46:29.657900,8556,1751712389,657218269,,1751712389,440757000,fcu
2025/07/05/17:46:29.757680,8557,1751712389,757052136,,1751712389,540785000,fcu
2025/07/05/17:46:29.877795,8558,1751712389,877453031,,1751712389,660684000,fcu
2025/07/05/17:46:29.958269,8559,1751712389,958064284,,1751712389,740981000,fcu
2025/07/05/17:46:30.057599,8560,1751712390,57065453,,1751712389,840756000,fcu
2025/07/05/17:46:30.177844,8561,1751712390,177501747,,1751712389,960789000,fcu
2025/07/05/17:46:30.258374,8562,1751712390,258022011,,1751712390,41037000,fcu
2025/07/05/17:46:30.358200,8563,1751712390,357903631,,1751712390,140890000,fcu
2025/07/05/17:46:30.557650,8564,1751712390,557265141,,1751712390,340453000,fcu
2025/07/05/17:46:30.658185,8565,1751712390,657991293,,1751712390,441304000,fcu
2025/07/05/17:46:30.777672,8566,1751712390,777238725,,1751712390,560720000,fcu
2025/07/05/17:46:30.857733,8567,1751712390,857019921,,1751712390,640802000,fcu
2025/07/05/17:46:30.999320,8568,1751712390,998731589,,1751712390,782329000,fcu
2025/07/05/17:46:31.098715,8569,1751712391,98283039,,1751712390,881678000,fcu
2025/07/05/17:46:31.199157,8570,1751712391,198773700,,1751712390,982228000,fcu
2025/07/05/17:46:31.278053,8571,1751712391,277865668,,1751712391,61125000,fcu
2025/07/05/17:46:31.399316,8572,1751712391,399109591,,1751712391,182351000,fcu
2025/07/05/17:46:31.537726,8573,1751712391,537140997,,1751712391,320431000,fcu
2025/07/05/17:46:31.621701,8574,1751712391,620700481,,1751712391,404180000,fcu
2025/07/05/17:46:31.699402,8575,1751712391,699020152,,1751712391,482215000,fcu
2025/07/05/17:46:31.799840,8576,1751712391,798930676,,1751712391,582767000,fcu
2025/07/05/17:46:31.878106,8577,1751712391,877893433,,1751712391,661151000,fcu
2025/07/05/17:46:31.999487,8578,1751712391,998978412,,1751712391,782381000,fcu
2025/07/05/17:46:32.098449,8579,1751712392,98014873,,1751712391,881502000,fcu
2025/07/05/17:46:32.199602,8580,1751712392,198968986,,1751712391,982343000,fcu
2025/07/05/17:46:32.298655,8581,1751712392,298143859,,1751712392,81746000,fcu
2025/07/05/17:46:32.419466,8582,1751712392,418624392,,1751712392,202155000,fcu
2025/07/05/17:46:32.557775,8583,1751712392,557098223,,1751712392,340467000,fcu
2025/07/05/17:46:32.637782,8584,1751712392,637031644,,1751712392,420798000,fcu
2025/07/05/17:46:32.757694,8585,1751712392,756994622,,1751712392,540412000,fcu
2025/07/05/17:46:32.837643,8586,1751712392,837100538,,1751712392,620401000,fcu
2025/07/05/17:46:32.938283,8587,1751712392,937687252,,1751712392,720477000,fcu
