time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.remote_timestamp_ns,.observed_offset_ns,.estimated_offset_ns,.round_trip_time_ms
2025/07/05/17:45:47.479707,8697,1751712347,479159700,,2721194463000,1751709626273481295,1751709626283147008,22.426904678344727
2025/07/05/17:45:47.579468,8698,1751712347,578930089,,2721295106000,1751709626272731119,1751709626283147008,22.18230438232422
2025/07/05/17:45:47.679615,8699,1751712347,678936093,,2721394489000,1751709626273318690,1751709626283147008,22.252178192138672
2025/07/05/17:45:47.780095,8700,1751712347,779114701,,2721494558000,1751709626273368266,1751709626283147008,22.37311363220215
2025/07/05/17:45:47.879105,8701,1751712347,878683899,,2721595009000,1751709626272607655,1751709626283147008,21.755329132080078
2025/07/05/17:45:47.980008,8702,1751712347,979202807,,2721694522000,1751709626273454623,1751709626283147008,22.448583602905273
2025/07/05/17:45:48.079367,8703,1751712348,78722512,,2721795090000,1751709626272646187,1751709626283147008,21.96929168701172
2025/07/05/17:45:48.179105,8704,1751712348,178701664,,2721895100000,1751709626272607791,1751709626283147008,21.98415184020996
2025/07/05/17:45:48.279686,8705,1751712348,279065849,,2721995111000,1751709626272792150,1751709626283147008,22.320510864257812
2025/07/05/17:45:48.379072,8706,1751712348,378344459,,2722095288000,1751709626272258968,1751709626283147008,21.590696334838867
2025/07/05/17:45:48.479650,8707,1751712348,479221419,,2722195106000,1751709626272804483,1751709626283147008,22.34637451171875
2025/07/05/17:45:48.579654,8708,1751712348,579041095,,2722294480000,1751709626273423854,1751709626283147008,22.27063751220703
2025/07/05/17:45:48.679481,8709,1751712348,679029105,,2722395102000,1751709626272676979,1751709626283147008,22.496414184570312
2025/07/05/17:45:48.779781,8710,1751712348,779055047,,2722495121000,1751709626272778291,1751709626283147008,22.308021545410156
2025/07/05/17:45:48.879383,8711,1751712348,878984714,,2722595244000,1751709626272602810,1751709626283147008,22.272247314453125
2025/07/05/17:45:48.979383,8712,1751712348,978430059,,2722695119000,1751709626272461005,1751709626283147008,21.696575164794922
2025/07/05/17:45:49.079570,8713,1751712349,79318541,,2722795023000,1751709626272827260,1751709626283147008,22.66647720336914
2025/07/05/17:45:49.179374,8714,1751712349,179005868,,2722895292000,1751709626272506516,1751709626283147008,22.41127586364746
2025/07/05/17:45:49.279588,8715,1751712349,279067631,,2722994496000,1751709626273387652,1751709626283147008,22.363534927368164
2025/07/05/17:45:49.379266,8716,1751712349,378934489,,2723095270000,1751709626272464798,1751709626283147008,22.39582061767578
2025/07/05/17:45:49.479638,8717,1751712349,479195420,,2723195328000,1751709626272641219,1751709626283147008,22.447946548461914
2025/07/05/17:45:49.578340,8718,1751712349,578007655,,2723295451000,1751709626271929107,1751709626283147008,21.250608444213867
2025/07/05/17:45:49.679413,8719,1751712349,679151812,,2723394839000,1751709626273016375,1751709626283147008,22.2683162689209
2025/07/05/17:45:49.779932,8720,1751712349,779170889,,2723494783000,1751709626273178794,1751709626283147008,22.414472579956055
2025/07/05/17:45:49.879946,8721,1751712349,879037638,,2723595145000,1751709626272742355,1751709626283147008,22.296892166137695
2025/07/05/17:45:49.980163,8722,1751712349,979152083,,2723694834000,1751709626273121593,1751709626283147008,22.388755798339844
2025/07/05/17:45:50.079735,8723,1751712350,79131543,,2723795078000,1751709626272854214,1751709626283147008,22.39499855041504
2025/07/05/17:45:50.179082,8724,1751712350,178323743,,2723894479000,1751709626273052278,1751709626283147008,21.581144332885742
2025/07/05/17:45:50.278983,8725,1751712350,278559521,,2723995305000,1751709626272204394,1751709626283147008,21.80162811279297
2025/07/05/17:45:50.379479,8726,1751712350,378994879,,2724095080000,1751709626272716422,1751709626283147008,22.393085479736328
2025/07/05/17:45:50.479770,8727,1751712350,479199516,,2724195306000,1751709626272665350,1751709626283147008,22.451513290405273
2025/07/05/17:45:50.579454,8728,1751712350,579024510,,2724295455000,1751709626272352827,1751709626283147008,22.42974281311035
2025/07/05/17:45:50.679362,8729,1751712350,678989073,,2724394468000,1751709626273319201,1751709626283147008,22.400291442871094
2025/07/05/17:45:50.779915,8730,1751712350,779074765,,2724494534000,1751709626273303163,1751709626283147008,22.4707088470459
2025/07/05/17:45:50.879349,8731,1751712350,879176162,,2724595284000,1751709626272587083,1751709626283147008,22.353309631347656
2025/07/05/17:45:50.979419,8732,1751712350,978581741,,2724694456000,1751709626273209100,1751709626283147008,21.829221725463867
2025/07/05/17:45:51.079281,8733,1751712351,78498089,,2724795269000,1751709626272341819,1751709626283147008,21.77092170715332
2025/07/05/17:45:51.179361,8734,1751712351,178993077,,2724895284000,1751709626272589011,1751709626283147008,22.237916946411133
2025/07/05/17:45:51.279511,8735,1751712351,279045102,,2724995332000,1751709626272518877,1751709626283147008,22.384695053100586
2025/07/05/17:45:51.379608,8736,1751712351,379079224,,2725095311000,1751709626272594915,1751709626283147008,22.34285545349121
2025/07/05/17:45:51.479469,8737,1751712351,479267601,,2725195106000,1751709626272756595,1751709626283147008,22.51695442199707
2025/07/05/17:45:51.579577,8738,1751712351,579119522,,2725295109000,1751709626272710308,1751709626283147008,22.59598159790039
2025/07/05/17:45:51.680809,8739,1751712351,680137225,,2725395447000,1751709626272963997,1751709626283147008,23.44786262512207
2025/07/05/17:45:51.779632,8740,1751712351,779168793,,2725494462000,1751709626273429342,1751709626283147008,22.550273895263672
2025/07/05/17:45:51.879543,8741,1751712351,879079868,,2725595276000,1751709626272634546,1751709626283147008,22.335037231445312
2025/07/05/17:45:51.979607,8742,1751712351,979150754,,2725695100000,1751709626272734866,1751709626283147008,22.62750816345215
2025/07/05/17:45:52.079509,8743,1751712352,79212263,,2725795105000,1751709626272757294,1751709626283147008,22.404659271240234
2025/07/05/17:45:52.179613,8744,1751712352,179035450,,2725895000000,1751709626272845131,1751709626283147008,22.37706756591797
2025/07/05/17:45:52.279660,8745,1751712352,279081592,,2725995291000,1751709626272577683,1751709626283147008,22.4213924407959
2025/07/05/17:45:52.379502,8746,1751712352,379003191,,2726095019000,1751709626272776096,1751709626283147008,22.412622451782227
2025/07/05/17:45:52.479527,8747,1751712352,479110103,,2726195449000,1751709626272471987,1751709626283147008,22.372392654418945
2025/07/05/17:45:52.578552,8748,1751712352,578241470,,2726295085000,1751709626272398030,1751709626283147008,21.512357711791992
2025/07/05/17:45:52.678441,8749,1751712352,678244067,,2726394789000,1751709626272688372,1751709626283147008,21.29517364501953
2025/07/05/17:45:52.779335,8750,1751712352,778402035,,2726494467000,1751709626273072749,1751709626283147008,21.720661163330078
2025/07/05/17:45:52.879889,8751,1751712352,879074320,,2726595114000,1751709626272755878,1751709626283147008,22.404390335083008
2025/07/05/17:45:52.980103,8752,1751712352,979117900,,2726694461000,1751709626273463960,1751709626283147008,22.381860733032227
2025/07/05/17:45:53.079484,8753,1751712353,79033482,,2726795290000,1751709626272579510,1751709626283147008,22.324270248413086
2025/07/05/17:45:53.179930,8754,1751712353,179190541,,2726894719000,1751709626273234366,1751709626283147008,22.47052764892578
2025/07/05/17:45:53.279369,8755,1751712353,279095407,,2726995120000,1751709626272709913,1751709626283147008,22.28448486328125
2025/07/05/17:45:53.379355,8756,1751712353,378957646,,2727095123000,1751709626272712407,1751709626283147008,22.240367889404297
2025/07/05/17:45:53.480223,8757,1751712353,479200088,,2727195317000,1751709626272613132,1751709626283147008,22.53607177734375
2025/07/05/17:45:53.578917,8758,1751712353,578111178,,2727295328000,1751709626272065891,1751709626283147008,21.430208206176758
2025/07/05/17:45:53.679782,8759,1751712353,679008538,,2727395286000,1751709626272509135,1751709626283147008,22.423137664794922
2025/07/05/17:45:53.779870,8760,1751712353,779031909,,2727495057000,1751709626272723481,1751709626283147008,22.499420166015625
2025/07/05/17:45:53.879766,8761,1751712353,879197296,,2727595252000,1751709626272587175,1751709626283147008,22.46042251586914
2025/07/05/17:45:53.980044,8762,1751712353,979005205,,2727694539000,1751709626273298269,1751709626283147008,22.331928253173828
2025/07/05/17:45:54.079405,8763,1751712354,78855634,,2727795470000,1751709626272304782,1751709626283147008,22.15827178955078
2025/07/05/17:45:54.180049,8764,1751712354,179154958,,2727894586000,1751709626273296058,1751709626283147008,22.542186737060547
2025/07/05/17:45:54.279482,8765,1751712354,279053130,,2727995095000,1751709626272763665,1751709626283147008,22.38549041748047
2025/07/05/17:45:54.378802,8766,1751712354,378239091,,2728095242000,1751709626272218466,1751709626283147008,21.55357551574707
2025/07/05/17:45:54.479356,8767,1751712354,479161283,,2728195015000,1751709626272803329,1751709626283147008,22.34497833251953
2025/07/05/17:45:54.579398,8768,1751712354,579027368,,2728294530000,1751709626273279204,1751709626283147008,22.43079376220703
2025/07/05/17:45:54.679912,8769,1751712354,679167841,,2728395245000,1751709626272656130,1751709626283147008,22.529163360595703
2025/07/05/17:45:54.779468,8770,1751712354,778996944,,2728495106000,1751709626272685961,1751709626283147008,22.405555725097656
2025/07/05/17:45:54.879395,8771,1751712354,879031311,,2728595117000,1751709626272768334,1751709626283147008,22.287649154663086
2025/07/05/17:45:54.978594,8772,1751712354,978126882,,2728694505000,1751709626272859781,1751709626283147008,21.520151138305664
2025/07/05/17:45:55.078694,8773,1751712355,78488100,,2728795106000,1751709626272430711,1751709626283147008,21.5881404876709
2025/07/05/17:45:55.179565,8774,1751712355,179090623,,2728895094000,1751709626272826448,1751709626283147008,22.33595085144043
2025/07/05/17:45:55.278917,8775,1751712355,278324171,,2728995129000,1751709626272398913,1751709626283147008,21.587875366210938
2025/07/05/17:45:55.379409,8776,1751712355,379075347,,2729095366000,1751709626272541308,1751709626283147008,22.33127212524414
2025/07/05/17:45:55.479725,8777,1751712355,479086892,,2729195228000,1751709626272597893,1751709626283147008,22.518407821655273
2025/07/05/17:45:55.579453,8778,1751712355,579036684,,2729295025000,1751709626272870422,1751709626283147008,22.27893829345703
2025/07/05/17:45:55.679531,8779,1751712355,679053754,,2729395335000,1751709626272489019,1751709626283147008,22.222387313842773
2025/07/05/17:45:55.779472,8780,1751712355,779030321,,2729495065000,1751709626272751985,1751709626283147008,22.42301368713379
2025/07/05/17:45:55.879567,8781,1751712355,879001498,,2729595457000,1751709626272411601,1751709626283147008,22.261154174804688
2025/07/05/17:45:55.979645,8782,1751712355,979143190,,2729695106000,1751709626272826224,1751709626283147008,22.417301177978516
2025/07/05/17:45:56.079560,8783,1751712356,79071974,,2729794493000,1751709626273413271,1751709626283147008,22.327678680419922
2025/07/05/17:45:56.180663,8784,1751712356,179212740,,2729894574000,1751709626273395237,1751709626283147008,22.483291625976562
2025/07/05/17:45:56.278658,8785,1751712356,278265339,,2729995266000,1751709626272095791,1751709626283147008,21.530193328857422
2025/07/05/17:45:56.379437,8786,1751712356,378986402,,2730095333000,1751709626272460022,1751709626283147008,22.383350372314453
2025/07/05/17:45:56.479748,8787,1751712356,479135945,,2730195110000,1751709626272832191,1751709626283147008,22.38387680053711
2025/07/05/17:45:56.578692,8788,1751712356,578247676,,2730295453000,1751709626271976635,1751709626283147008,21.632335662841797
2025/07/05/17:45:56.679330,8789,1751712356,678942827,,2730395266000,1751709626272562208,1751709626283147008,22.225204467773438
2025/07/05/17:45:56.778660,8790,1751712356,778249691,,2730494853000,1751709626272639136,1751709626283147008,21.511539459228516
2025/07/05/17:45:56.879550,8791,1751712356,879270324,,2730594530000,1751709626273409033,1751709626283147008,22.395732879638672
2025/07/05/17:45:56.978584,8792,1751712356,978193226,,2730695338000,1751709626272128944,1751709626283147008,21.448984146118164
2025/07/05/17:45:57.079595,8793,1751712357,79083911,,2730794526000,1751709626273374053,1751709626283147008,22.362760543823242
2025/07/05/17:45:57.179843,8794,1751712357,179007527,,2730894624000,1751709626273250128,1751709626283147008,22.26332664489746
2025/07/05/17:45:57.279520,8795,1751712357,279019868,,2730995244000,1751709626272635583,1751709626283147008,22.276809692382812
2025/07/05/17:45:57.379179,8796,1751712357,378361433,,2731095093000,1751709626272458357,1751709626283147008,21.616552352905273
2025/07/05/17:45:57.479394,8797,1751712357,479152921,,2731194588000,1751709626273274602,1751709626283147008,22.305383682250977
2025/07/05/17:45:57.579435,8798,1751712357,579080615,,2731295383000,1751709626272536538,1751709626283147008,22.317977905273438
2025/07/05/17:45:57.679395,8799,1751712357,679001510,,2731395112000,1751709626272730988,1751709626283147008,22.312824249267578
2025/07/05/17:45:57.779545,8800,1751712357,779051632,,2731495096000,1751709626272759459,1751709626283147008,22.388113021850586
2025/07/05/17:45:57.879384,8801,1751712357,879031353,,2731595307000,1751709626272536250,1751709626283147008,22.372831344604492
2025/07/05/17:45:57.978961,8802,1751712357,978288673,,2731695442000,1751709626272030980,1751709626283147008,21.626691818237305
2025/07/05/17:45:58.078955,8803,1751712358,78574999,,2731795340000,1751709626272169666,1751709626283147008,21.751813888549805
2025/07/05/17:45:58.179527,8804,1751712358,179030502,,2731895080000,1751709626272803030,1751709626283147008,22.291332244873047
2025/07/05/17:45:58.278828,8805,1751712358,278193779,,2731994991000,1751709626272475259,1751709626283147008,21.450231552124023
2025/07/05/17:45:58.379355,8806,1751712358,378927141,,2732095094000,1751709626272672962,1751709626283147008,22.316875457763672
2025/07/05/17:45:58.479374,8807,1751712358,478980667,,2732195107000,1751709626272724538,1751709626283147008,22.293684005737305
2025/07/05/17:45:58.579792,8808,1751712358,578697117,,2732294781000,1751709626272930015,1751709626283147008,21.96855354309082
2025/07/05/17:45:58.679205,8809,1751712358,678925903,,2732395099000,1751709626272637201,1751709626283147008,22.10771369934082
2025/07/05/17:45:58.778723,8810,1751712358,778124431,,2732495234000,1751709626272127003,1751709626283147008,21.5233097076416
2025/07/05/17:45:58.878515,8811,1751712358,878166386,,2732595285000,1751709626272147754,1751709626283147008,21.46357536315918
2025/07/05/17:45:58.978788,8812,1751712358,978173065,,2732695037000,1751709626272391229,1751709626283147008,21.486053466796875
2025/07/05/17:45:59.078763,8813,1751712359,78171053,,2732794480000,1751709626272926638,1751709626283147008,21.525619506835938
2025/07/05/17:45:59.178770,8814,1751712359,178232466,,2732895098000,1751709626272330013,1751709626283147008,21.605167388916016
2025/07/05/17:45:59.278733,8815,1751712359,278439521,,2732995271000,1751709626272204450,1751709626283147008,21.656047821044922
2025/07/05/17:45:59.378559,8816,1751712359,378135831,,2733095242000,1751709626272127167,1751709626283147008,21.529232025146484
2025/07/05/17:45:59.479717,8817,1751712359,479102845,,2733195456000,1751709626272476425,1751709626283147008,22.336746215820312
2025/07/05/17:45:59.579281,8818,1751712359,578605559,,2733295224000,1751709626272439238,1751709626283147008,21.88123321533203
2025/07/05/17:45:59.679983,8819,1751712359,679167948,,2733395286000,1751709626272662940,1751709626283147008,22.43461036682129
2025/07/05/17:45:59.779000,8820,1751712359,778158586,,2733495121000,1751709626272328329,1751709626283147008,21.414209365844727
2025/07/05/17:45:59.879619,8821,1751712359,879242357,,2733595018000,1751709626272913484,1751709626283147008,22.368127822875977
2025/07/05/17:45:59.978891,8822,1751712359,978164304,,2733695112000,1751709626272272822,1751709626283147008,21.55569839477539
2025/07/05/17:46:00.079220,8823,1751712360,78251243,,2733795295000,1751709626272137388,1751709626283147008,21.634138107299805
2025/07/05/17:46:00.178998,8824,1751712360,178294061,,2733895045000,1751709626272404295,1751709626283147008,21.685928344726562
2025/07/05/17:46:00.278888,8825,1751712360,278234551,,2733995116000,1751709626272301511,1751709626283147008,21.6308536529541
2025/07/05/17:46:00.378481,8826,1751712360,378135628,,2734095277000,1751709626272086302,1751709626283147008,21.53992462158203
2025/07/05/17:46:00.479407,8827,1751712360,479223625,,2734194471000,1751709626273431085,1751709626283147008,22.321340560913086
2025/07/05/17:46:00.578590,8828,1751712360,578167323,,2734295014000,1751709626272431184,1751709626283147008,21.440570831298828
2025/07/05/17:46:00.679026,8829,1751712360,678647929,,2734394791000,1751709626272946969,1751709626283147008,21.816116333007812
2025/07/05/17:46:00.779292,8830,1751712360,778712028,,2734494595000,1751709626273134879,1751709626283147008,21.96070671081543
2025/07/05/17:46:00.878556,8831,1751712360,878238813,,2734595116000,1751709626272377499,1751709626283147008,21.486249923706055
2025/07/05/17:46:00.978823,8832,1751712360,978216883,,2734695268000,1751709626272208874,1751709626283147008,21.475425720214844
2025/07/05/17:46:01.080796,8833,1751712361,79423186,,2734795098000,1751709626272494852,1751709626283147008,22.120840072631836
2025/07/05/17:46:01.179737,8834,1751712361,178969751,,2734895070000,1751709626272745827,1751709626283147008,22.30235481262207
2025/07/05/17:46:01.279192,8835,1751712361,278520704,,2734995041000,1751709626272548570,1751709626283147008,21.853666305541992
2025/07/05/17:46:01.378716,8836,1751712361,378294855,,2735095119000,1751709626272397950,1751709626283147008,21.546232223510742
2025/07/05/17:46:01.478704,8837,1751712361,478236576,,2735194578000,1751709626272853437,1751709626283147008,21.606704711914062
2025/07/05/17:46:01.578610,8838,1751712361,578098331,,2735295015000,1751709626272406304,1751709626283147008,21.349428176879883
2025/07/05/17:46:01.679705,8839,1751712361,679109294,,2735395278000,1751709626272514786,1751709626283147008,22.194604873657227
2025/07/05/17:46:01.779385,8840,1751712361,778831998,,2735495286000,1751709626272482247,1751709626283147008,22.11025619506836
2025/07/05/17:46:01.879366,8841,1751712361,878751724,,2735595096000,1751709626272656279,1751709626283147008,21.9760799407959
2025/07/05/17:46:01.979346,8842,1751712361,978246185,,2735694836000,1751709626272656114,1751709626283147008,21.504369735717773
2025/07/05/17:46:02.079141,8843,1751712362,78209466,,2735795250000,1751709626272216329,1751709626283147008,21.480417251586914
2025/07/05/17:46:02.178694,8844,1751712362,178230732,,2735895022000,1751709626272466444,1751709626283147008,21.47988510131836
2025/07/05/17:46:02.278903,8845,1751712362,278284263,,2735994837000,1751709626272588951,1751709626283147008,21.387226104736328
2025/07/05/17:46:02.378653,8846,1751712362,378164760,,2736095005000,1751709626272381217,1751709626283147008,21.547290802001953
2025/07/05/17:46:02.478760,8847,1751712362,478230247,,2736195278000,1751709626272215561,1751709626283147008,21.468603134155273
2025/07/05/17:46:02.578683,8848,1751712362,578179790,,2736295088000,1751709626272307841,1751709626283147008,21.5642032623291
2025/07/05/17:46:02.680003,8849,1751712362,679053747,,2736394832000,1751709626272976600,1751709626283147008,22.48600196838379
2025/07/05/17:46:02.780922,8850,1751712362,779299599,,2736494809000,1751709626273142837,1751709626283147008,22.67991828918457
2025/07/05/17:46:02.879139,8851,1751712362,878494341,,2736595112000,1751709626272390505,1751709626283147008,21.6538143157959
2025/07/05/17:46:02.978567,8852,1751712362,978161296,,2736695277000,1751709626272107617,1751709626283147008,21.548494338989258
2025/07/05/17:46:03.079949,8853,1751712363,79133760,,2736794560000,1751709626273307175,1751709626283147008,22.529539108276367
2025/07/05/17:46:03.178920,8854,1751712363,178318441,,2736894552000,1751709626272881200,1751709626283147008,21.764524459838867
2025/07/05/17:46:03.279912,8855,1751712363,279027582,,2736995102000,1751709626272751787,1751709626283147008,22.32131576538086
2025/07/05/17:46:03.379090,8856,1751712363,378271731,,2737095071000,1751709626272428609,1751709626283147008,21.540494918823242
2025/07/05/17:46:03.478740,8857,1751712363,478379113,,2737195437000,1751709626272049112,1751709626283147008,21.470422744750977
2025/07/05/17:46:03.578712,8858,1751712363,578217111,,2737295438000,1751709626271933612,1751709626283147008,21.68109130859375
2025/07/05/17:46:03.679558,8859,1751712363,679042954,,2737395446000,1751709626272442647,1751709626283147008,22.302997589111328
2025/07/05/17:46:03.779245,8860,1751712363,778228157,,2737495278000,1751709626272135056,1751709626283147008,21.62413787841797
2025/07/05/17:46:03.878752,8861,1751712363,878213481,,2737595120000,1751709626272290610,1751709626283147008,21.600439071655273
2025/07/05/17:46:03.978803,8862,1751712363,978230885,,2737695110000,1751709626272375077,1751709626283147008,21.4871768951416
2025/07/05/17:46:04.078852,8863,1751712364,78383930,,2737794865000,1751709626272543985,1751709626283147008,21.602169036865234
2025/07/05/17:46:04.178925,8864,1751712364,178263098,,2737895095000,1751709626272313583,1751709626283147008,21.70069694519043
2025/07/05/17:46:04.278920,8865,1751712364,278273525,,2737994994000,1751709626272445238,1751709626283147008,21.662389755249023
2025/07/05/17:46:04.378613,8866,1751712364,378202708,,2738095013000,1751709626272383401,1751709626283147008,21.605928421020508
2025/07/05/17:46:04.478765,8867,1751712364,478222275,,2738194543000,1751709626272939202,1751709626283147008,21.476110458374023
2025/07/05/17:46:04.578650,8868,1751712364,578064127,,2738294576000,1751709626272820028,1751709626283147008,21.33107566833496
2025/07/05/17:46:04.679407,8869,1751712364,678665619,,2738395085000,1751709626272427825,1751709626283147008,21.89631462097168
2025/07/05/17:46:04.779871,8870,1751712364,779165657,,2738495088000,1751709626272826681,1751709626283147008,22.481592178344727
2025/07/05/17:46:04.879011,8871,1751712364,877998582,,2738595217000,1751709626272052220,1751709626283147008,21.454105377197266
2025/07/05/17:46:04.979379,8872,1751712364,978230328,,2738694545000,1751709626272928057,1751709626283147008,21.509868621826172
2025/07/05/17:46:05.078960,8873,1751712365,78429952,,2738795121000,1751709626272439761,1751709626283147008,21.734512329101562
2025/07/05/17:46:05.178876,8874,1751712365,178221429,,2738895088000,1751709626272386861,1751709626283147008,21.489612579345703
2025/07/05/17:46:05.278659,8875,1751712365,278363319,,2738994995000,1751709626272458405,1751709626283147008,21.412532806396484
2025/07/05/17:46:05.379222,8876,1751712365,378791105,,2739094841000,1751709626272856746,1751709626283147008,22.178104400634766
2025/07/05/17:46:05.478915,8877,1751712365,478323967,,2739195355000,1751709626272072451,1751709626283147008,21.789413452148438
2025/07/05/17:46:05.578698,8878,1751712365,577923916,,2739295039000,1751709626272299363,1751709626283147008,21.167335510253906
2025/07/05/17:46:05.679918,8879,1751712365,679020303,,2739395369000,1751709626272518974,1751709626283147008,22.254648208618164
2025/07/05/17:46:05.778916,8880,1751712365,778244567,,2739495099000,1751709626272357460,1751709626283147008,21.572124481201172
2025/07/05/17:46:05.878699,8881,1751712365,878448599,,2739595110000,1751709626272377295,1751709626283147008,21.64452362060547
2025/07/05/17:46:05.978633,8882,1751712365,978226388,,2739695468000,1751709626271970832,1751709626283147008,21.5706729888916
2025/07/05/17:46:06.078520,8883,1751712366,78234935,,2739795106000,1751709626272383621,1751709626283147008,21.48686408996582
2025/07/05/17:46:06.178757,8884,1751712366,178306115,,2739895240000,1751709626272281747,1751709626283147008,21.564411163330078
2025/07/05/17:46:06.279685,8885,1751712366,279057755,,2739994469000,1751709626273366065,1751709626283147008,22.441883087158203
2025/07/05/17:46:06.379177,8886,1751712366,378323715,,2740095061000,1751709626272419288,1751709626283147008,21.68344497680664
2025/07/05/17:46:06.478208,8887,1751712366,477997104,,2740195119000,1751709626272110098,1751709626283147008,21.262432098388672
2025/07/05/17:46:06.578511,8888,1751712366,578112817,,2740295457000,1751709626271910193,1751709626283147008,21.48775291442871
2025/07/05/17:46:06.678438,8889,1751712366,678148012,,2740395285000,1751709626272010461,1751709626283147008,21.69613265991211
2025/07/05/17:46:06.779727,8890,1751712366,778223590,,2740495058000,1751709626272355759,1751709626283147008,21.614625930786133
2025/07/05/17:46:06.878292,8891,1751712366,877882890,,2740595090000,1751709626272144665,1751709626283147008,21.29248809814453
2025/07/05/17:46:06.978757,8892,1751712366,978226024,,2740695094000,1751709626272318261,1751709626283147008,21.624095916748047
2025/07/05/17:46:07.078610,8893,1751712367,78344559,,2740795294000,1751709626272107209,1751709626283147008,21.56414222717285
2025/07/05/17:46:07.178237,8894,1751712367,177931024,,2740895285000,1751709626271950879,1751709626283147008,21.384965896606445
2025/07/05/17:46:07.279927,8895,1751712367,278067076,,2740995464000,1751709626271879003,1751709626283147008,21.43301010131836
2025/07/05/17:46:07.378181,8896,1751712367,378017010,,2741094565000,1751709626272768823,1751709626283147008,21.363588333129883
2025/07/05/17:46:07.478147,8897,1751712367,477958383,,2741194455000,1751709626272844274,1751709626283147008,21.315387725830078
2025/07/05/17:46:07.578287,8898,1751712367,577880418,,2741294566000,1751709626272679434,1751709626283147008,21.265605926513672
2025/07/05/17:46:07.678674,8899,1751712367,678469374,,2741395298000,1751709626272158547,1751709626283147008,21.56625747680664
2025/07/05/17:46:07.778826,8900,1751712367,778300262,,2741495349000,1751709626272170211,1751709626283147008,21.5572452545166
2025/07/05/17:46:07.878844,8901,1751712367,877976716,,2741595327000,1751709626272025647,1751709626283147008,21.244510650634766
2025/07/05/17:46:07.979154,8902,1751712367,978292758,,2741695122000,1751709626272397415,1751709626283147008,21.542959213256836
2025/07/05/17:46:08.078685,8903,1751712368,78136767,,2741794466000,1751709626272970227,1751709626283147008,21.397537231445312
2025/07/05/17:46:08.177840,8904,1751712368,177684089,,2741895270000,1751709626271911778,1751709626283147008,21.00347137451172
2025/07/05/17:46:08.278208,8905,1751712368,277981513,,2741995097000,1751709626272177723,1751709626283147008,21.137168884277344
2025/07/05/17:46:08.378488,8906,1751712368,378017293,,2742094463000,1751709626272897202,1751709626283147008,21.309232711791992
2025/07/05/17:46:08.478661,8907,1751712368,478321641,,2742195451000,1751709626272078963,1751709626283147008,21.579648971557617
2025/07/05/17:46:08.578644,8908,1751712368,578299681,,2742294730000,1751709626272684777,1751709626283147008,21.7663631439209
2025/07/05/17:46:08.678479,8909,1751712368,678123075,,2742395244000,1751709626272133728,1751709626283147008,21.48628807067871
2025/07/05/17:46:08.778599,8910,1751712368,778196123,,2742495115000,1751709626272345678,1751709626283147008,21.467201232910156
2025/07/05/17:46:08.878401,8911,1751712368,878001748,,2742595290000,1751709626272002005,1751709626283147008,21.140621185302734
2025/07/05/17:46:08.978217,8912,1751712368,978019431,,2742694575000,1751709626272752219,1751709626283147008,21.381521224975586
2025/07/05/17:46:09.078844,8913,1751712369,78109855,,2742795333000,1751709626272148810,1751709626283147008,21.24734878540039
2025/07/05/17:46:09.177918,8914,1751712369,177657240,,2742895333000,1751709626271753030,1751709626283147008,21.139514923095703
2025/07/05/17:46:09.278926,8915,1751712369,278296317,,2742995316000,1751709626272084132,1751709626283147008,21.787607192993164
2025/07/05/17:46:09.378448,8916,1751712369,378067154,,2743095455000,1751709626271898808,1751709626283147008,21.422025680541992
2025/07/05/17:46:09.479450,8917,1751712369,479180644,,2743195305000,1751709626272569486,1751709626283147008,22.285554885864258
2025/07/05/17:46:09.579301,8918,1751712369,578509508,,2743295263000,1751709626272308998,1751709626283147008,21.8455753326416
2025/07/05/17:46:09.678591,8919,1751712369,678173195,,2743395279000,1751709626272117106,1751709626283147008,21.550508499145508
2025/07/05/17:46:09.778399,8920,1751712369,778153018,,2743495123000,1751709626272294222,1751709626283147008,21.468324661254883
2025/07/05/17:46:09.878466,8921,1751712369,878160276,,2743594881000,1751709626272565849,1751709626283147008,21.422115325927734
2025/07/05/17:46:09.978654,8922,1751712369,978232080,,2743695297000,1751709626272129478,1751709626283147008,21.60783576965332
2025/07/05/17:46:10.078227,8923,1751712370,77846272,,2743794609000,1751709626272608139,1751709626283147008,20.995437622070312
2025/07/05/17:46:10.178630,8924,1751712370,178126279,,2743894506000,1751709626272907685,1751709626283147008,21.421676635742188
2025/07/05/17:46:10.278227,8925,1751712370,277601582,,2743995066000,1751709626272082642,1751709626283147008,20.902507781982422
2025/07/05/17:46:10.378167,8926,1751712370,377896625,,2744095456000,1751709626271857700,1751709626283147008,21.16128158569336
2025/07/05/17:46:10.478955,8927,1751712370,478277910,,2744195295000,1751709626272121138,1751709626283147008,21.70615577697754
2025/07/05/17:46:10.578047,8928,1751712370,577720156,,2744295118000,1751709626272049015,1751709626283147008,21.10214614868164
2025/07/05/17:46:10.679514,8929,1751712370,679168105,,2744395237000,1751709626272581356,1751709626283147008,22.188976287841797
2025/07/05/17:46:10.778378,8930,1751712370,778057247,,2744495296000,1751709626272106900,1751709626283147008,21.304269790649414
2025/07/05/17:46:10.878877,8931,1751712370,878239228,,2744595100000,1751709626272385281,1751709626283147008,21.50438117980957
