time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:45:04.982212,7750,1751712304,777147008,/wgs84,4,-72870294,1127959542,22870,56,86,39,4419,22,40199,1057,1586,331,0,0,255,4294967295
2025/07/05/17:45:05.101997,7751,1751712304,977147008,/wgs84,4,-72870290,1127959549,22840,56,86,44,4419,22,40169,1063,1595,408,0,0,255,4294967295
2025/07/05/17:45:05.180790,7752,1751712304,977147008,/wgs84,4,-72870290,1127959549,22840,56,86,44,4419,22,40169,1063,1595,408,0,0,255,4294967295
2025/07/05/17:45:05.301995,7753,1751712305,177147008,/wgs84,4,-72870284,1127959557,22840,56,86,47,4419,22,40169,1068,1603,365,0,0,255,4294967295
2025/07/05/17:45:05.425102,7754,1751712305,377147008,/wgs84,4,-72870280,1127959564,22780,56,86,58,5049,22,40110,1073,1612,347,0,0,255,4294967295
2025/07/05/17:45:05.602960,7755,1751712305,577147008,/wgs84,4,-72870276,1127959572,22770,56,86,37,5049,22,40100,1080,1621,413,0,0,255,4294967295
2025/07/05/17:45:05.702027,7756,1751712305,577147008,/wgs84,4,-72870276,1127959572,22770,56,86,37,5049,22,40100,1080,1621,413,0,0,255,4294967295
2025/07/05/17:45:05.802457,7757,1751712305,777147008,/wgs84,4,-72870273,1127959580,22730,57,89,73,6464,21,40059,1084,1626,388,0,0,255,4294967295
2025/07/05/17:45:05.881519,7758,1751712305,777147008,/wgs84,4,-72870273,1127959580,22730,57,89,73,6464,21,40059,1084,1626,388,0,0,255,4294967295
2025/07/05/17:45:06.003379,7759,1751712305,977147008,/wgs84,4,-72870269,1127959589,22640,57,89,46,6464,21,39969,1089,1630,442,0,0,255,4294967295
2025/07/05/17:45:06.080789,7760,1751712305,977147008,/wgs84,4,-72870269,1127959589,22640,57,89,46,6464,21,39969,1089,1630,442,0,0,255,4294967295
2025/07/05/17:45:06.181593,7761,1751712305,977147008,/wgs84,4,-72870269,1127959589,22640,57,89,46,6464,21,39969,1089,1630,442,0,0,255,4294967295
2025/07/05/17:45:06.260831,7762,1751712306,177147008,/wgs84,4,-72870265,1127959594,22580,56,86,35,6464,22,39909,1096,1637,367,0,0,255,4294967295
2025/07/05/17:45:06.361225,7763,1751712306,177147008,/wgs84,4,-72870265,1127959594,22580,56,86,35,6464,22,39909,1096,1637,367,0,0,255,4294967295
2025/07/05/17:45:06.542312,7764,1751712306,377147008,/wgs84,4,-72870260,1127959600,22520,56,86,56,6932,22,39850,1104,1644,470,0,0,255,4294967295
2025/07/05/17:45:06.602736,7765,1751712306,577147008,/wgs84,4,-72870256,1127959606,22430,56,86,33,6932,22,39760,1108,1645,386,0,0,255,4294967295
2025/07/05/17:45:06.685183,7766,1751712306,577147008,/wgs84,4,-72870256,1127959606,22430,56,86,33,6932,22,39760,1108,1645,386,0,0,255,4294967295
2025/07/05/17:45:06.802428,7767,1751712306,777147008,/wgs84,4,-72870252,1127959610,22320,56,86,42,6932,22,39650,1114,1654,411,0,0,255,4294967295
2025/07/05/17:45:06.901989,7768,1751712306,777147008,/wgs84,4,-72870252,1127959610,22320,56,86,42,6932,22,39650,1114,1654,411,0,0,255,4294967295
2025/07/05/17:45:06.981145,7769,1751712306,777147008,/wgs84,4,-72870252,1127959610,22320,56,86,42,6932,22,39650,1114,1654,411,0,0,255,4294967295
2025/07/05/17:45:07.101898,7770,1751712306,977147008,/wgs84,4,-72870247,1127959612,22230,57,89,20,6932,21,39560,1121,1664,369,0,0,255,4294967295
2025/07/05/17:45:07.182018,7771,1751712306,977147008,/wgs84,4,-72870247,1127959612,22230,57,89,20,6932,21,39560,1121,1664,369,0,0,255,4294967295
2025/07/05/17:45:07.281304,7772,1751712307,177147008,/wgs84,4,-72870245,1127959618,22150,57,89,67,7659,21,39479,1129,1672,523,0,0,255,4294967295
2025/07/05/17:45:07.402493,7773,1751712307,377147008,/wgs84,4,-72870240,1127959627,22100,57,89,59,7106,21,39429,1134,1675,393,0,0,255,4294967295
2025/07/05/17:45:07.560806,7774,1751712307,377147008,/wgs84,4,-72870240,1127959627,22100,57,89,59,7106,21,39429,1134,1675,393,0,0,255,4294967295
2025/07/05/17:45:07.641858,7775,1751712307,577147008,/wgs84,4,-72870233,1127959637,22030,57,89,73,6005,21,39360,1140,1685,401,0,0,255,4294967295
2025/07/05/17:45:07.741583,7776,1751712307,577147008,/wgs84,4,-72870233,1127959637,22030,57,89,73,6005,21,39360,1140,1685,401,0,0,255,4294967295
2025/07/05/17:45:07.842330,7777,1751712307,777147008,/wgs84,4,-72870226,1127959644,21960,57,89,51,6005,21,39289,1146,1696,362,0,0,255,4294967295
2025/07/05/17:45:07.941680,7778,1751712307,777147008,/wgs84,4,-72870226,1127959644,21960,57,89,51,6005,21,39289,1146,1696,362,0,0,255,4294967295
2025/07/05/17:45:08.042871,7779,1751712307,977147008,/wgs84,4,-72870221,1127959652,21950,57,89,57,6894,21,39280,1150,1702,457,0,0,255,4294967295
2025/07/05/17:45:08.121983,7780,1751712307,977147008,/wgs84,4,-72870221,1127959652,21950,57,89,57,6894,21,39280,1150,1702,457,0,0,255,4294967295
2025/07/05/17:45:08.224112,7781,1751712308,177147008,/wgs84,4,-72870216,1127959661,21890,57,89,63,6382,21,39220,1155,1708,399,0,0,255,4294967295
2025/07/05/17:45:08.301595,7782,1751712308,177147008,/wgs84,4,-72870216,1127959661,21890,57,89,63,6382,21,39220,1155,1708,399,0,0,255,4294967295
2025/07/05/17:45:08.484057,7783,1751712308,377147008,/wgs84,4,-72870210,1127959667,21800,57,89,48,5884,21,39130,1158,1709,355,0,0,255,4294967295
2025/07/05/17:45:08.602373,7784,1751712308,577147008,/wgs84,4,-72870202,1127959676,21800,57,89,69,5801,21,39129,1162,1711,415,0,0,255,4294967295
2025/07/05/17:45:08.701303,7785,1751712308,577147008,/wgs84,4,-72870202,1127959676,21800,57,89,69,5801,21,39129,1162,1711,415,0,0,255,4294967295
2025/07/05/17:45:08.781444,7786,1751712308,577147008,/wgs84,4,-72870202,1127959676,21800,57,89,69,5801,21,39129,1162,1711,415,0,0,255,4294967295
2025/07/05/17:45:08.903210,7787,1751712308,777147008,/wgs84,4,-72870195,1127959684,21760,57,89,50,5801,21,39090,1167,1717,377,0,0,255,4294967295
2025/07/05/17:45:09.002594,7788,1751712308,977147008,/wgs84,4,-72870193,1127959692,21650,57,89,55,7359,21,38980,1170,1713,437,0,0,255,4294967295
2025/07/05/17:45:09.081940,7789,1751712308,977147008,/wgs84,4,-72870193,1127959692,21650,57,89,55,7359,21,38980,1170,1713,437,0,0,255,4294967295
2025/07/05/17:45:09.202469,7790,1751712309,177147008,/wgs84,4,-72870190,1127959700,21610,57,89,50,7359,21,38940,1174,1719,401,0,0,255,4294967295
2025/07/05/17:45:09.281178,7791,1751712309,177147008,/wgs84,4,-72870190,1127959700,21610,57,89,50,7359,21,38940,1174,1719,401,0,0,255,4294967295
2025/07/05/17:45:09.380943,7792,1751712309,177147008,/wgs84,4,-72870190,1127959700,21610,57,89,50,7359,21,38940,1174,1719,401,0,0,255,4294967295
2025/07/05/17:45:09.561999,7793,1751712309,377147008,/wgs84,4,-72870185,1127959706,21580,57,89,41,7359,21,38909,1179,1725,455,0,0,255,4294967295
2025/07/05/17:45:09.661331,7794,1751712309,577147008,/wgs84,4,-72870177,1127959712,21520,57,89,44,7359,21,38849,1183,1725,423,0,0,255,4294967295
2025/07/05/17:45:09.783188,7795,1751712309,577147008,/wgs84,4,-72870177,1127959712,21520,57,89,44,7359,21,38849,1183,1725,423,0,0,255,4294967295
2025/07/05/17:45:09.860810,7796,1751712309,777147008,/wgs84,4,-72870171,1127959717,21480,57,89,32,7359,21,38809,1187,1729,517,0,0,255,4294967295
2025/07/05/17:45:09.960804,7797,1751712309,777147008,/wgs84,4,-72870171,1127959717,21480,57,89,32,7359,21,38809,1187,1729,517,0,0,255,4294967295
2025/07/05/17:45:10.060957,7798,1751712309,977147008,/wgs84,4,-72870169,1127959724,21420,57,89,48,8927,21,38749,1192,1735,572,0,0,255,4294967295
2025/07/05/17:45:10.161781,7799,1751712309,977147008,/wgs84,4,-72870169,1127959724,21420,57,89,48,8927,21,38749,1192,1735,572,0,0,255,4294967295
2025/07/05/17:45:10.260768,7800,1751712310,177147008,/wgs84,4,-72870166,1127959732,21320,59,92,63,7992,21,38650,1197,1737,437,0,0,255,4294967295
2025/07/05/17:45:10.360907,7801,1751712310,177147008,/wgs84,4,-72870166,1127959732,21320,59,92,63,7992,21,38650,1197,1737,437,0,0,255,4294967295
2025/07/05/17:45:10.541935,7802,1751712310,377147008,/wgs84,4,-72870163,1127959741,21310,61,96,35,7992,20,38639,1201,1739,502,0,0,255,4294967295
2025/07/05/17:45:10.641978,7803,1751712310,577147008,/wgs84,4,-72870162,1127959749,21210,61,96,59,9003,20,38539,1205,1743,518,0,0,255,4294967295
2025/07/05/17:45:10.741293,7804,1751712310,577147008,/wgs84,4,-72870162,1127959749,21210,61,96,59,9003,20,38539,1205,1743,518,0,0,255,4294967295
2025/07/05/17:45:10.842932,7805,1751712310,777147008,/wgs84,4,-72870162,1127959761,21160,61,96,69,9252,20,38490,1210,1746,524,0,0,255,4294967295
2025/07/05/17:45:10.941547,7806,1751712310,777147008,/wgs84,4,-72870162,1127959761,21160,61,96,69,9252,20,38490,1210,1746,524,0,0,255,4294967295
2025/07/05/17:45:11.042777,7807,1751712310,977147008,/wgs84,4,-72870161,1127959774,21080,62,98,64,8779,19,38410,1214,1749,434,0,0,255,4294967295
2025/07/05/17:45:11.121327,7808,1751712310,977147008,/wgs84,4,-72870161,1127959774,21080,62,98,64,8779,19,38410,1214,1749,434,0,0,255,4294967295
2025/07/05/17:45:11.224043,7809,1751712311,177147008,/wgs84,4,-72870156,1127959788,21070,61,94,81,7566,20,38400,1218,1750,368,0,0,255,4294967295
2025/07/05/17:45:11.302287,7810,1751712311,177147008,/wgs84,4,-72870156,1127959788,21070,61,94,81,7566,20,38400,1218,1750,368,0,0,255,4294967295
2025/07/05/17:45:11.480990,7811,1751712311,377147008,/wgs84,4,-72870149,1127959801,21010,61,94,81,8145,20,38339,1220,1750,440,0,0,255,4294967295
2025/07/05/17:45:11.580392,7812,1751712311,377147008,/wgs84,4,-72870149,1127959801,21010,61,94,81,8145,20,38339,1220,1750,440,0,0,255,4294967295
2025/07/05/17:45:11.660883,7813,1751712311,577147008,/wgs84,4,-72870148,1127959818,20880,61,96,106,8438,20,38210,1222,1753,455,0,0,255,4294967295
2025/07/05/17:45:11.760360,7814,1751712311,577147008,/wgs84,4,-72870148,1127959818,20880,61,96,106,8438,20,38210,1222,1753,455,0,0,255,4294967295
2025/07/05/17:45:11.861051,7815,1751712311,777147008,/wgs84,4,-72870143,1127959835,20810,61,96,92,7863,20,38139,1223,1751,387,0,0,255,4294967295
2025/07/05/17:45:11.961877,7816,1751712311,777147008,/wgs84,4,-72870143,1127959835,20810,61,96,92,7863,20,38139,1223,1751,387,0,0,255,4294967295
2025/07/05/17:45:12.060733,7817,1751712311,977147008,/wgs84,4,-72870136,1127959853,20790,61,96,94,8026,20,38119,1223,1751,389,0,0,255,4294967295
2025/07/05/17:45:12.141201,7818,1751712311,977147008,/wgs84,4,-72870136,1127959853,20790,61,96,94,8026,20,38119,1223,1751,389,0,0,255,4294967295
2025/07/05/17:45:12.242708,7819,1751712312,177147008,/wgs84,4,-72870127,1127959872,20790,59,92,109,7586,21,38120,1224,1752,372,0,0,255,4294967295
2025/07/05/17:45:12.321219,7820,1751712312,177147008,/wgs84,4,-72870127,1127959872,20790,59,92,109,7586,21,38120,1224,1752,372,0,0,255,4294967295
2025/07/05/17:45:12.502227,7821,1751712312,377147008,/wgs84,4,-72870116,1127959888,20800,59,92,99,6939,21,38130,1226,1747,334,0,0,255,4294967295
2025/07/05/17:45:12.602121,7822,1751712312,575147008,/wgs84,4,-72870104,1127959905,20710,59,92,120,6441,21,38040,1228,1744,366,0,0,255,4294967295
2025/07/05/17:45:12.680466,7823,1751712312,575147008,/wgs84,4,-72870104,1127959905,20710,59,92,120,6441,21,38040,1228,1744,366,0,0,255,4294967295
2025/07/05/17:45:12.760993,7824,1751712312,575147008,/wgs84,4,-72870104,1127959905,20710,59,92,120,6441,21,38040,1228,1744,366,0,0,255,4294967295
2025/07/05/17:45:12.860262,7825,1751712312,775147008,/wgs84,4,-72870094,1127959924,20640,61,96,93,6688,20,37970,1231,1742,411,0,0,255,4294967295
2025/07/05/17:45:12.960438,7826,1751712312,775147008,/wgs84,4,-72870094,1127959924,20640,61,96,93,6688,20,37970,1231,1742,411,0,0,255,4294967295
2025/07/05/17:45:13.081133,7827,1751712312,975147008,/wgs84,4,-72870086,1127959940,20660,61,96,78,6705,20,37989,1234,1745,373,0,0,255,4294967295
2025/07/05/17:45:13.161906,7828,1751712312,975147008,/wgs84,4,-72870086,1127959940,20660,61,96,78,6705,20,37989,1234,1745,373,0,0,255,4294967295
2025/07/05/17:45:13.260982,7829,1751712313,175147008,/wgs84,4,-72870081,1127959956,20660,61,96,87,7407,20,37990,1234,1743,367,0,0,255,4294967295
2025/07/05/17:45:13.360819,7830,1751712313,175147008,/wgs84,4,-72870081,1127959956,20660,61,96,87,7407,20,37990,1234,1743,367,0,0,255,4294967295
2025/07/05/17:45:13.524394,7831,1751712313,375147008,/wgs84,4,-72870077,1127959974,20590,61,96,105,7686,20,37920,1235,1745,421,0,0,255,4294967295
2025/07/05/17:45:13.624089,7832,1751712313,575147008,/wgs84,4,-72870070,1127959993,20500,61,96,100,7658,20,37829,1237,1748,415,0,0,255,4294967295
2025/07/05/17:45:13.703328,7833,1751712313,575147008,/wgs84,4,-72870070,1127959993,20500,61,96,100,7658,20,37829,1237,1748,415,0,0,255,4294967295
2025/07/05/17:45:13.802332,7834,1751712313,775147008,/wgs84,4,-72870065,1127960015,20440,61,96,108,8077,20,37770,1239,1747,402,0,0,255,4294967295
2025/07/05/17:45:13.882330,7835,1751712313,775147008,/wgs84,4,-72870065,1127960015,20440,61,96,108,8077,20,37770,1239,1747,402,0,0,255,4294967295
2025/07/05/17:45:14.002162,7836,1751712313,975147008,/wgs84,4,-72870063,1127960033,20390,61,96,75,8545,20,37719,1237,1749,336,0,0,255,4294967295
2025/07/05/17:45:14.101132,7837,1751712313,975147008,/wgs84,4,-72870063,1127960033,20390,61,96,75,8545,20,37719,1237,1749,336,0,0,255,4294967295
2025/07/05/17:45:14.181689,7838,1751712313,975147008,/wgs84,4,-72870063,1127960033,20390,61,96,75,8545,20,37719,1237,1749,336,0,0,255,4294967295
2025/07/05/17:45:14.281225,7839,1751712314,175147008,/wgs84,4,-72870061,1127960049,20370,62,98,92,8320,19,37699,1235,1750,380,0,0,255,4294967295
2025/07/05/17:45:14.424701,7840,1751712314,375147008,/wgs84,4,-72870059,1127960067,20370,62,98,97,9017,19,37700,1235,1753,390,0,0,255,4294967295
2025/07/05/17:45:14.602291,7841,1751712314,575147008,/wgs84,4,-72870061,1127960086,20350,61,94,112,9500,20,37679,1233,1749,380,0,0,255,4294967295
2025/07/05/17:45:14.701275,7842,1751712314,575147008,/wgs84,4,-72870061,1127960086,20350,61,94,112,9500,20,37679,1233,1749,380,0,0,255,4294967295
2025/07/05/17:45:14.802347,7843,1751712314,775147008,/wgs84,4,-72870064,1127960108,20310,61,94,123,9577,20,37640,1231,1749,398,0,0,255,4294967295
2025/07/05/17:45:14.901725,7844,1751712314,775147008,/wgs84,4,-72870064,1127960108,20310,61,94,123,9577,20,37640,1231,1749,398,0,0,255,4294967295
2025/07/05/17:45:15.024404,7845,1751712314,975147008,/wgs84,4,-72870067,1127960130,20340,59,92,106,9640,21,37669,1231,1750,419,0,0,255,4294967295
2025/07/05/17:45:15.101117,7846,1751712314,975147008,/wgs84,4,-72870067,1127960130,20340,59,92,106,9640,21,37669,1231,1750,419,0,0,255,4294967295
2025/07/05/17:45:15.202209,7847,1751712315,175147008,/wgs84,4,-72870071,1127960149,20330,59,92,94,10033,21,37659,1229,1749,399,0,0,255,4294967295
2025/07/05/17:45:15.300929,7848,1751712315,175147008,/wgs84,4,-72870071,1127960149,20330,59,92,94,10033,21,37659,1229,1749,399,0,0,255,4294967295
2025/07/05/17:45:15.380570,7849,1751712315,175147008,/wgs84,4,-72870071,1127960149,20330,59,92,94,10033,21,37659,1229,1749,399,0,0,255,4294967295
2025/07/05/17:45:15.560520,7850,1751712315,375147008,/wgs84,4,-72870076,1127960169,20310,59,92,105,10175,21,37640,1225,1745,352,0,0,255,4294967295
2025/07/05/17:45:15.660115,7851,1751712315,575147008,/wgs84,4,-72870080,1127960187,20220,61,94,99,10195,20,37550,1220,1740,341,0,0,255,4294967295
2025/07/05/17:45:15.740692,7852,1751712315,575147008,/wgs84,4,-72870080,1127960187,20220,61,94,99,10195,20,37550,1220,1740,341,0,0,255,4294967295
2025/07/05/17:45:15.841675,7853,1751712315,775147008,/wgs84,4,-72870085,1127960207,20160,61,94,103,10097,20,37489,1214,1736,328,0,0,255,4294967295
2025/07/05/17:45:15.921909,7854,1751712315,775147008,/wgs84,4,-72870085,1127960207,20160,61,94,103,10097,20,37489,1214,1736,328,0,0,255,4294967295
2025/07/05/17:45:16.041168,7855,1751712315,975147008,/wgs84,4,-72870088,1127960227,20170,59,92,106,10065,21,37500,1208,1732,324,0,0,255,4294967295
2025/07/05/17:45:16.123206,7856,1751712315,975147008,/wgs84,4,-72870088,1127960227,20170,59,92,106,10065,21,37500,1208,1732,324,0,0,255,4294967295
2025/07/05/17:45:16.203462,7857,1751712316,175147008,/wgs84,4,-72870094,1127960247,20230,59,92,109,10523,21,37559,1205,1731,387,0,0,255,4294967295
2025/07/05/17:45:16.281099,7858,1751712316,175147008,/wgs84,4,-72870094,1127960247,20230,59,92,109,10523,21,37559,1205,1731,387,0,0,255,4294967295
2025/07/05/17:45:16.403875,7859,1751712316,375147008,/wgs84,4,-72870102,1127960267,20280,59,92,107,10805,21,37610,1204,1728,398,0,0,255,4294967295
2025/07/05/17:45:16.581138,7860,1751712316,375147008,/wgs84,4,-72870102,1127960267,20280,59,92,107,10805,21,37610,1204,1728,398,0,0,255,4294967295
2025/07/05/17:45:16.701677,7861,1751712316,575147008,/wgs84,4,-72870110,1127960287,20410,59,92,119,11246,21,37739,1201,1725,401,0,0,255,4294967295
2025/07/05/17:45:16.802348,7862,1751712316,775147008,/wgs84,4,-72870118,1127960307,20360,61,96,101,11272,20,37689,1198,1722,380,0,0,255,4294967295
2025/07/05/17:45:16.880204,7863,1751712316,775147008,/wgs84,4,-72870118,1127960307,20360,61,96,101,11272,20,37689,1198,1722,380,0,0,255,4294967295
2025/07/05/17:45:17.002358,7864,1751712316,975147008,/wgs84,4,-72870124,1127960325,20390,59,92,100,10824,21,37720,1195,1717,361,0,0,255,4294967295
2025/07/05/17:45:17.101525,7865,1751712316,975147008,/wgs84,4,-72870124,1127960325,20390,59,92,100,10824,21,37720,1195,1717,361,0,0,255,4294967295
2025/07/05/17:45:17.180634,7866,1751712316,975147008,/wgs84,4,-72870124,1127960325,20390,59,92,100,10824,21,37720,1195,1717,361,0,0,255,4294967295
2025/07/05/17:45:17.301312,7867,1751712317,175147008,/wgs84,4,-72870128,1127960340,20350,59,92,86,10784,21,37680,1192,1714,363,0,0,255,4294967295
2025/07/05/17:45:17.424333,7868,1751712317,375147008,/wgs84,4,-72870132,1127960357,20290,59,92,103,10177,21,37620,1190,1712,382,0,0,255,4294967295
2025/07/05/17:45:17.541671,7869,1751712317,375147008,/wgs84,4,-72870132,1127960357,20290,59,92,103,10177,21,37620,1190,1712,382,0,0,255,4294967295
2025/07/05/17:45:17.642722,7870,1751712317,575147008,/wgs84,4,-72870133,1127960374,20210,59,92,88,9820,21,37540,1190,1712,417,0,0,255,4294967295
2025/07/05/17:45:17.720668,7871,1751712317,575147008,/wgs84,4,-72870133,1127960374,20210,59,92,88,9820,21,37540,1190,1712,417,0,0,255,4294967295
2025/07/05/17:45:17.823912,7872,1751712317,775147008,/wgs84,4,-72870137,1127960391,20240,59,92,89,10013,21,37570,1191,1711,425,0,0,255,4294967295
2025/07/05/17:45:17.901084,7873,1751712317,775147008,/wgs84,4,-72870137,1127960391,20240,59,92,89,10013,21,37570,1191,1711,425,0,0,255,4294967295
2025/07/05/17:45:18.023611,7874,1751712317,975147008,/wgs84,4,-72870145,1127960407,20260,59,92,90,10856,21,37590,1190,1709,430,0,0,255,4294967295
2025/07/05/17:45:18.102021,7875,1751712317,975147008,/wgs84,4,-72870145,1127960407,20260,59,92,90,10856,21,37590,1190,1709,430,0,0,255,4294967295
2025/07/05/17:45:18.202446,7876,1751712318,175147008,/wgs84,4,-72870152,1127960423,20290,59,92,90,10956,21,37620,1189,1707,410,0,0,255,4294967295
2025/07/05/17:45:18.300727,7877,1751712318,175147008,/wgs84,4,-72870152,1127960423,20290,59,92,90,10956,21,37620,1189,1707,410,0,0,255,4294967295
2025/07/05/17:45:18.381017,7878,1751712318,175147008,/wgs84,4,-72870152,1127960423,20290,59,92,90,10956,21,37620,1189,1707,410,0,0,255,4294967295
2025/07/05/17:45:18.560537,7879,1751712318,375147008,/wgs84,4,-72870161,1127960439,20310,59,92,95,11816,21,37640,1188,1704,398,0,0,255,4294967295
2025/07/05/17:45:18.680747,7880,1751712318,575147008,/wgs84,4,-72870171,1127960453,20280,59,92,93,11963,21,37609,1185,1697,395,0,0,255,4294967295
2025/07/05/17:45:18.802787,7881,1751712318,775147008,/wgs84,4,-72870181,1127960468,20270,59,92,100,12133,21,37599,1183,1694,390,0,0,255,4294967295
2025/07/05/17:45:18.901959,7882,1751712318,775147008,/wgs84,4,-72870181,1127960468,20270,59,92,100,12133,21,37599,1183,1694,390,0,0,255,4294967295
2025/07/05/17:45:19.023753,7883,1751712318,975147008,/wgs84,4,-72870188,1127960484,20180,59,92,102,11386,21,37509,1180,1692,366,0,0,255,4294967295
2025/07/05/17:45:19.101898,7884,1751712318,975147008,/wgs84,4,-72870188,1127960484,20180,59,92,102,11386,21,37509,1180,1692,366,0,0,255,4294967295
2025/07/05/17:45:19.202267,7885,1751712319,175147008,/wgs84,4,-72870193,1127960503,20200,59,92,104,10978,21,37529,1176,1686,357,0,0,255,4294967295
2025/07/05/17:45:19.281731,7886,1751712319,175147008,/wgs84,4,-72870193,1127960503,20200,59,92,104,10978,21,37529,1176,1686,357,0,0,255,4294967295
2025/07/05/17:45:19.402361,7887,1751712319,375147008,/wgs84,4,-72870199,1127960520,20180,59,92,99,11072,21,37510,1174,1682,379,0,0,255,4294967295
2025/07/05/17:45:19.541520,7888,1751712319,375147008,/wgs84,4,-72870199,1127960520,20180,59,92,99,11072,21,37510,1174,1682,379,0,0,255,4294967295
2025/07/05/17:45:19.624073,7889,1751712319,575147008,/wgs84,4,-72870205,1127960535,20110,59,92,98,11511,21,37440,1172,1680,421,0,0,255,4294967295
2025/07/05/17:45:19.701056,7890,1751712319,575147008,/wgs84,4,-72870205,1127960535,20110,59,92,98,11511,21,37440,1172,1680,421,0,0,255,4294967295
