time,.data
2025/07/05/17:50:02.693282,2.477145807355552
2025/07/05/17:50:02.792557,2.501405883958273
2025/07/05/17:50:02.872643,2.530901948316977
2025/07/05/17:50:02.972199,2.573662514990838
2025/07/05/17:50:03.053844,2.600540585471551
2025/07/05/17:50:03.151717,2.616946680440298
2025/07/05/17:50:03.250568,2.608918165881124
2025/07/05/17:50:03.350029,2.5855307539043997
2025/07/05/17:50:03.492259,2.552718563966906
2025/07/05/17:50:03.634861,2.5490533725377182
2025/07/05/17:50:03.730910,2.5733134491404392
2025/07/05/17:50:03.833763,2.610838028058317
2025/07/05/17:50:03.931201,2.656914720310968
2025/07/05/17:50:04.033947,2.7050858076660114
2025/07/05/17:50:04.131462,2.7441811829106846
2025/07/05/17:50:04.234015,2.7539550267218527
2025/07/05/17:50:04.332038,2.737199865902707
2025/07/05/17:50:04.492518,2.679254934736495
2025/07/05/17:50:04.611531,2.6232298657474775
2025/07/05/17:50:04.712461,2.576105975943631
2025/07/05/17:50:04.793348,2.541024857978544
2025/07/05/17:50:04.871842,2.5087362668166495
2025/07/05/17:50:04.973263,2.4696408915719763
2025/07/05/17:50:05.073815,2.430545516327303
2025/07/05/17:50:05.170568,2.3904029435314333
2025/07/05/17:50:05.271668,2.3527038316883564
2025/07/05/17:50:05.353035,2.325127629506846
2025/07/05/17:50:05.551958,2.2614231118090524
2025/07/05/17:50:05.652334,2.23157798159995
2025/07/05/17:50:05.772001,2.1956241990088667
2025/07/05/17:50:05.852479,2.1718877211817436
2025/07/05/17:50:05.970998,2.137504734917456
2025/07/05/17:50:06.053328,2.11464092171633
2025/07/05/17:50:06.130916,2.0912535097396057
2025/07/05/17:50:06.230289,2.063328241707697
2025/07/05/17:50:06.330049,2.035228440750588
2025/07/05/17:50:06.492878,1.9910716106751307
2025/07/05/17:50:06.592108,1.9638444743440193
2025/07/05/17:50:06.691722,1.9366173380129077
2025/07/05/17:50:06.791811,1.9085175370557996
2025/07/05/17:50:06.894354,1.8797196043978928
2025/07/05/17:50:06.991375,1.8510962046651858
2025/07/05/17:50:07.072003,1.828755990239658
2025/07/05/17:50:07.171641,1.8013543209833471
2025/07/05/17:50:07.272911,1.773952651727036
2025/07/05/17:50:07.392549,1.7407913959391443
2025/07/05/17:50:07.550274,1.6982053621904827
2025/07/05/17:50:07.649736,1.6713272917097697
2025/07/05/17:50:07.730283,1.6498597419102392
2025/07/05/17:50:07.833867,1.6231562043547263
2025/07/05/17:50:07.952852,1.5910421461180313
2025/07/05/17:50:08.050125,1.5641640756373183
2025/07/05/17:50:08.150034,1.538333202707802
2025/07/05/17:50:08.250464,1.5114551322270893
2025/07/05/17:50:08.349868,1.4837043971203794
2025/07/05/17:50:08.551093,1.4285519927573587
2025/07/05/17:50:08.650025,1.4016739222766461
2025/07/05/17:50:08.750322,1.3747958517959333
2025/07/05/17:50:08.849969,1.3473941825396225
2025/07/05/17:50:08.971152,1.3192943815825138
2025/07/05/17:50:09.071230,1.316676387704522
2025/07/05/17:50:09.173014,1.337096739952856
2025/07/05/17:50:09.254047,1.3617058824059758
2025/07/05/17:50:09.350457,1.4011503235010478
2025/07/05/17:50:09.492787,1.458048057116063
2025/07/05/17:50:09.633882,1.476723080112402
2025/07/05/17:50:09.731376,1.463458577797245
2025/07/05/17:50:09.833252,1.432042651261347
2025/07/05/17:50:09.930998,1.3894566175126857
2025/07/05/17:50:10.030786,1.347568715464822
2025/07/05/17:50:10.133351,1.317549052330519
2025/07/05/17:50:10.233800,1.3027137536885676
2025/07/05/17:50:10.331208,1.3112658670233397
2025/07/05/17:50:10.492233,1.35734255927599
2025/07/05/17:50:10.571802,1.3896311504378853
2025/07/05/17:50:10.671864,1.4339625134385412
2025/07/05/17:50:10.752607,1.4706144277304223
2025/07/05/17:50:10.849828,1.507266342022303
2025/07/05/17:50:10.970403,1.5200072455618614
2025/07/05/17:50:11.054962,1.507266342022303
2025/07/05/17:50:11.130565,1.4842279958959779
2025/07/05/17:50:11.233799,1.446354351127701
2025/07/05/17:50:11.331039,1.4011503235010478
2025/07/05/17:50:11.512008,1.3191198486573144
2025/07/05/17:50:11.611434,1.2786282100110458
2025/07/05/17:50:11.691974,1.2482594810263443
2025/07/05/17:50:11.769590,1.2189379495928399
2025/07/05/17:50:11.849524,1.189267352308936
2025/07/05/17:50:11.930375,1.1594222220998334
2025/07/05/17:50:12.033652,1.121024978555958
2025/07/05/17:50:12.131052,1.0838494654884787
2025/07/05/17:50:12.233606,1.0470230182713982
2025/07/05/17:50:12.330754,1.0121164332315118
2025/07/05/17:50:12.492825,0.9580112264196875
2025/07/05/17:50:12.592439,0.9255481023325929
2025/07/05/17:50:12.672168,0.8995426964778774
2025/07/05/17:50:12.772600,0.8663814406899852
2025/07/05/17:50:12.891286,0.8260643349689161
2025/07/05/17:50:12.991906,0.7922049474802262
2025/07/05/17:50:13.071812,0.7660250087003113
2025/07/05/17:50:13.172144,0.7333873516880173
2025/07/05/17:50:13.252601,0.7080800775340995
2025/07/05/17:50:13.351306,0.6766641509982017
2025/07/05/17:50:13.550430,0.613134166225608
2025/07/05/17:50:13.650076,0.5811946409141117
2025/07/05/17:50:13.751072,0.5490805826774161
2025/07/05/17:50:13.850748,0.5174901232163187
2025/07/05/17:50:13.971216,0.4797910113732412
2025/07/05/17:50:14.050760,0.4550073359949217
2025/07/05/17:50:14.151413,0.42446407408502085
2025/07/05/17:50:14.250966,0.39304814754912293
2025/07/05/17:50:14.352285,0.3633775502652193
2025/07/05/17:50:14.551110,0.3111922056305889
2025/07/05/17:50:14.651076,0.2841396022246769
2025/07/05/17:50:14.750437,0.2565634000431665
2025/07/05/17:50:14.850034,0.22776546738525993
2025/07/05/17:50:14.969831,0.19966566642815128
2025/07/05/17:50:15.050906,0.19442967867216834
2025/07/05/17:50:15.150131,0.20978857608971835
2025/07/05/17:50:15.250153,0.23893557459802367
2025/07/05/17:50:15.330677,0.27000243528352275
2025/07/05/17:50:15.492158,0.33911747366249834
2025/07/05/17:50:15.611749,0.3570943649580397
2025/07/05/17:50:15.691074,0.3485422516232676
2025/07/05/17:50:15.770276,0.32829643230013345
2025/07/05/17:50:15.892853,0.28239427297268266
2025/07/05/17:50:15.991503,0.23893557459802367
2025/07/05/17:50:16.070851,0.20559978588493202
2025/07/05/17:50:16.170200,0.16929693744345
2025/07/05/17:50:16.249823,0.14329153158873434
2025/07/05/17:50:16.330242,0.11763519158441772
2025/07/05/17:50:16.492446,0.06510078109938856
2025/07/05/17:50:16.591745,0.02949606435870413
2025/07/05/17:50:16.669765,-0.0
2025/07/05/17:50:16.750029,-0.027401669256310855
2025/07/05/17:50:16.849951,-0.047647488579445264
2025/07/05/17:50:16.973595,-0.03892084231947362
2025/07/05/17:50:17.050522,-0.020594885173533205
2025/07/05/17:50:17.150767,0.014835298641951702
2025/07/05/17:50:17.250866,0.05742133239061355
2025/07/05/17:50:17.329387,0.0890117918517107
2025/07/05/17:50:17.471669,0.10541788682045762
2025/07/05/17:50:17.592138,0.08342673824532897
2025/07/05/17:50:17.671855,0.05619960191421739
2025/07/05/17:50:17.749923,0.02199114857512864
2025/07/05/17:50:17.852148,-0.02443460952792071
2025/07/05/17:50:17.970224,-0.07749261878854818
2025/07/05/17:50:18.050423,-0.10890854532444608
2025/07/05/17:50:18.171492,-0.1513200461479084
2025/07/05/17:50:18.250385,-0.17889624832941875
2025/07/05/17:50:18.350902,-0.21467549799530247
2025/07/05/17:50:18.530010,-0.2825688058978819
2025/07/05/17:50:18.633501,-0.32096604944175716
2025/07/05/17:50:18.730159,-0.35849062835963535
2025/07/05/17:50:18.832854,-0.3942698780255191
2025/07/05/17:50:18.931490,-0.42900193014020616
2025/07/05/17:50:19.033531,-0.4625122517784973
2025/07/05/17:50:19.130446,-0.49532444171599066
2025/07/05/17:50:19.234240,-0.5283111645786835
2025/07/05/17:50:19.336057,-0.5612978874413763
2025/07/05/17:50:19.493200,-0.615926693028799
2025/07/05/17:50:19.612202,-0.6571164633758652
2025/07/05/17:50:19.712544,-0.6908013179393558
2025/07/05/17:50:19.791561,-0.7182029871956668
2025/07/05/17:50:19.870776,-0.7456046564519776
2025/07/05/17:50:20.012220,-0.7941248096574199
2025/07/05/17:50:20.090083,-0.8208283472129332
2025/07/05/17:50:20.170563,-0.8471828189180474
2025/07/05/17:50:20.250368,-0.8740608893987605
2025/07/05/17:50:20.350508,-0.9079202768874505
2025/07/05/17:50:20.530342,-0.9656906751284627
2025/07/05/17:50:20.611988,-0.9871582249279928
2025/07/05/17:50:20.691323,-1.0023425894203435
2025/07/05/17:50:20.771920,-1.011069235680315
2025/07/05/17:50:20.851307,-1.0173524209874947
2025/07/05/17:50:20.971025,-1.02189027704268
2025/07/05/17:50:21.050216,-1.0220648099678795
2025/07/05/17:50:21.153266,-1.02189027704268
2025/07/05/17:50:21.249788,-1.02189027704268
2025/07/05/17:50:21.352126,-1.0224138758182784
2025/07/05/17:50:21.531337,-1.024333737995472
2025/07/05/17:50:21.632955,-1.0250318696962695
2025/07/05/17:50:21.730458,-1.0257300013970676
2025/07/05/17:50:21.833180,-1.0259045343222668
2025/07/05/17:50:21.932288,-1.0264281330978653
2025/07/05/17:50:22.033453,-1.027649863574261
2025/07/05/17:50:22.130282,-1.0293951928262552
2025/07/05/17:50:22.234961,-1.030442390377452
2025/07/05/17:50:22.330387,-1.0302678574522528
2025/07/05/17:50:22.491393,-1.0299187916018537
2025/07/05/17:50:22.592500,-1.0318386537790476
2025/07/05/17:50:22.670825,-1.0342821147318395
2025/07/05/17:50:22.750227,-1.0363765098342328
2025/07/05/17:50:22.853999,-1.0370746415350303
2025/07/05/17:50:22.970407,-1.036900108609831
2025/07/05/17:50:23.052523,-1.0377727732358284
2025/07/05/17:50:23.149309,-1.0405653000390194
2025/07/05/17:50:23.249655,-1.0430087609918113
2025/07/05/17:50:23.350188,-1.0430087609918113
2025/07/05/17:50:23.551610,-1.0410888988146176
2025/07/05/17:50:23.649368,-1.0424851622162128
2025/07/05/17:50:23.749857,-1.0444050243934069
2025/07/05/17:50:23.849751,-1.0454522219446036
2025/07/05/17:50:23.971619,-1.0456267548698028
2025/07/05/17:50:24.071403,-1.0463248865706003
2025/07/05/17:50:24.170258,-1.048070215822595
2025/07/05/17:50:24.250336,-1.0496410121493895
2025/07/05/17:50:24.331145,-1.0513863414013842
2025/07/05/17:50:24.491678,-1.0555751316061703
2025/07/05/17:50:24.633242,-1.0587167242597602
2025/07/05/17:50:24.730299,-1.0595893888857577
2025/07/05/17:50:24.833371,-1.0609856522873529
2025/07/05/17:50:24.931880,-1.065872574192937
2025/07/05/17:50:25.036715,-1.0756464180041052
2025/07/05/17:50:25.130024,-1.087689189842866
2025/07/05/17:50:25.233002,-1.100430093382425
2025/07/05/17:50:25.329889,-1.1098548713431942
2025/07/05/17:50:25.492213,-1.1128219310715843
2025/07/05/17:50:25.591748,-1.1126473981463851
